#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.361099999999996E+02  0.120051718191109E+01  0.366281356194259E-01  0.832199657419952E+00  0.253906586042308E-01
     0.361199999999996E+02  0.120038693070917E+01  0.366172126229471E-01  0.832290251176545E+00  0.253886045504784E-01
     0.361299999999996E+02  0.120025684362165E+01  0.366063322803499E-01  0.832380749198865E+00  0.253865715916260E-01
     0.361399999999996E+02  0.120012692113934E+01  0.365954971650117E-01  0.832471150970339E+00  0.253845615065176E-01
     0.361499999999996E+02  0.119999716381951E+01  0.365847098364204E-01  0.832561455928658E+00  0.253825760630873E-01
     0.361599999999996E+02  0.119986757228561E+01  0.365739728394373E-01  0.832651663466014E+00  0.253806170178498E-01
     0.361699999999996E+02  0.119973814722687E+01  0.365632887035819E-01  0.832741772929320E+00  0.253786861154042E-01
     0.361799999999996E+02  0.119960888939803E+01  0.365526599423357E-01  0.832831783620402E+00  0.253767850879477E-01
     0.361899999999996E+02  0.119947979961901E+01  0.365420890524619E-01  0.832921694796176E+00  0.253749156548005E-01
     0.361999999999996E+02  0.119935087877471E+01  0.365315785133381E-01  0.833011505668798E+00  0.253730795219353E-01
     0.362099999999996E+02  0.119922212781479E+01  0.365211307862982E-01  0.833101215405787E+00  0.253712783815125E-01
     0.362199999999996E+02  0.119909354775346E+01  0.365107483139816E-01  0.833190823130132E+00  0.253695139114185E-01
     0.362299999999996E+02  0.119896513966937E+01  0.365004335196845E-01  0.833280327920368E+00  0.253677877748019E-01
     0.362399999999996E+02  0.119883690470552E+01  0.364901888067124E-01  0.833369728810630E+00  0.253661016196098E-01
     0.362499999999996E+02  0.119870884406912E+01  0.364800165577280E-01  0.833459024790683E+00  0.253644570781183E-01
     0.362599999999996E+02  0.119858095903163E+01  0.364699191340930E-01  0.833548214805927E+00  0.253628557664561E-01
     0.362699999999996E+02  0.119845325092871E+01  0.364598988752003E-01  0.833637297757381E+00  0.253612992841198E-01
     0.362799999999996E+02  0.119832572116029E+01  0.364499580977911E-01  0.833726272501636E+00  0.253597892134766E-01
     0.362899999999996E+02  0.119819837119060E+01  0.364400990952575E-01  0.833815137850793E+00  0.253583271192541E-01
     0.362999999999996E+02  0.119807120254831E+01  0.364303241369238E-01  0.833903892572378E+00  0.253569145480143E-01
     0.363099999999996E+02  0.119794421682664E+01  0.364206354673044E-01  0.833992535389227E+00  0.253555530276079E-01
     0.363199999999996E+02  0.119781741568353E+01  0.364110353053362E-01  0.834081064979363E+00  0.253542440666097E-01
     0.363299999999996E+02  0.119769080084186E+01  0.364015258435805E-01  0.834169479975846E+00  0.253529891537309E-01
     0.363399999999995E+02  0.119756437408962E+01  0.363921092473931E-01  0.834257778966602E+00  0.253517897572060E-01
     0.363499999999995E+02  0.119743813728023E+01  0.363827876540574E-01  0.834345960494245E+00  0.253506473241538E-01
     0.363599999999995E+02  0.119731209233274E+01  0.363735631718806E-01  0.834434023055875E+00  0.253495632799091E-01
     0.363699999999995E+02  0.119718624123220E+01  0.363644378792464E-01  0.834521965102864E+00  0.253485390273239E-01
     0.363799999999995E+02  0.119706058602993E+01  0.363554138236254E-01  0.834609785040637E+00  0.253475759460356E-01
     0.363899999999995E+02  0.119693512884384E+01  0.363464930205375E-01  0.834697481228430E+00  0.253466753917015E-01
     0.363999999999995E+02  0.119680987185885E+01  0.363376774524644E-01  0.834785051979048E+00  0.253458386951966E-01
     0.364099999999995E+02  0.119668481732719E+01  0.363289690677118E-01  0.834872495558620E+00  0.253450671617737E-01
     0.364199999999995E+02  0.119655996756877E+01  0.363203697792163E-01  0.834959810186339E+00  0.253443620701852E-01
     0.364299999999995E+02  0.119643532497161E+01  0.363118814632960E-01  0.835046994034208E+00  0.253437246717631E-01
     0.364399999999995E+02  0.119631089199215E+01  0.363035059583442E-01  0.835134045226787E+00  0.253431561894578E-01
     0.364499999999995E+02  0.119618667115571E+01  0.362952450634610E-01  0.835220961840937E+00  0.253426578168337E-01
     0.364599999999995E+02  0.119606266505678E+01  0.362871005370250E-01  0.835307741905574E+00  0.253422307170202E-01
     0.364699999999995E+02  0.119593887635945E+01  0.362790740952003E-01  0.835394383401428E+00  0.253418760216182E-01
     0.364799999999995E+02  0.119581530779776E+01  0.362711674103800E-01  0.835480884260818E+00  0.253415948295601E-01
     0.364899999999995E+02  0.119569196217600E+01  0.362633821095628E-01  0.835567242367432E+00  0.253413882059231E-01
     0.364999999999995E+02  0.119556884236909E+01  0.362557197726641E-01  0.835653455556129E+00  0.253412571806954E-01
     0.365099999999995E+02  0.119544595132284E+01  0.362481819307579E-01  0.835739521612760E+00  0.253412027474947E-01
     0.365199999999995E+02  0.119532329205426E+01  0.362407700642523E-01  0.835825438274007E+00  0.253412258622383E-01
     0.365299999999995E+02  0.119520086765175E+01  0.362334856009945E-01  0.835911203227253E+00  0.253413274417651E-01
     0.365399999999995E+02  0.119507868127535E+01  0.362263299143087E-01  0.835996814110469E+00  0.253415083624096E-01
     0.365499999999995E+02  0.119495673615692E+01  0.362193043209638E-01  0.836082268512149E+00  0.253417694585277E-01
     0.365599999999995E+02  0.119483503560020E+01  0.362124100790734E-01  0.836167563971260E+00  0.253421115209739E-01
     0.365699999999995E+02  0.119471358298096E+01  0.362056483859270E-01  0.836252697977241E+00  0.253425352955323E-01
     0.365799999999995E+02  0.119459238174697E+01  0.361990203757534E-01  0.836337667970041E+00  0.253430414812994E-01
     0.365899999999995E+02  0.119447143541799E+01  0.361925271174184E-01  0.836422471340196E+00  0.253436307290218E-01
     0.365999999999995E+02  0.119435074758568E+01  0.361861696120554E-01  0.836507105428955E+00  0.253443036393882E-01
     0.366099999999995E+02  0.119423032191342E+01  0.361799487906321E-01  0.836591567528457E+00  0.253450607612763E-01
     0.366199999999995E+02  0.119411016213609E+01  0.361738655114545E-01  0.836675854881955E+00  0.253459025899586E-01
     0.366299999999995E+02  0.119399027205977E+01  0.361679205576094E-01  0.836759964684102E+00  0.253468295652643E-01
     0.366399999999995E+02  0.119387065556135E+01  0.361621146343470E-01  0.836843894081292E+00  0.253478420697023E-01
     0.366499999999995E+02  0.119375131658804E+01  0.361564483664073E-01  0.836927640172064E+00  0.253489404265453E-01
     0.366599999999995E+02  0.119363225915687E+01  0.361509222952907E-01  0.837011200007570E+00  0.253501248978769E-01
     0.366699999999995E+02  0.119351348735399E+01  0.361455368764772E-01  0.837094570592110E+00  0.253513956826042E-01
     0.366799999999995E+02  0.119339500533396E+01  0.361402924765954E-01  0.837177748883741E+00  0.253527529144378E-01
     0.366899999999995E+02  0.119327681731888E+01  0.361351893705452E-01  0.837260731794954E+00  0.253541966598409E-01
     0.366999999999995E+02  0.119315892759747E+01  0.361302277385778E-01  0.837343516193430E+00  0.253557269159507E-01
     0.367099999999995E+02  0.119304134052401E+01  0.361254076633359E-01  0.837426098902877E+00  0.253573436084753E-01
     0.367199999999995E+02  0.119292406051718E+01  0.361207291268569E-01  0.837508476703944E+00  0.253590465895663E-01
     0.367299999999995E+02  0.119280709205874E+01  0.361161920075449E-01  0.837590646335220E+00  0.253608356356729E-01
     0.367399999999995E+02  0.119269043969219E+01  0.361117960771144E-01  0.837672604494324E+00  0.253627104453788E-01
     0.367499999999995E+02  0.119257410802121E+01  0.361075409975095E-01  0.837754347839077E+00  0.253646706372257E-01
     0.367599999999995E+02  0.119245810170804E+01  0.361034263178046E-01  0.837835872988767E+00  0.253667157475269E-01
     0.367699999999995E+02  0.119234242547168E+01  0.360994514710899E-01  0.837917176525510E+00  0.253688452281729E-01
     0.367799999999995E+02  0.119222708408599E+01  0.360956157713472E-01  0.837998254995705E+00  0.253710584444354E-01
     0.367899999999995E+02  0.119211208237766E+01  0.360919184103205E-01  0.838079104911583E+00  0.253733546727704E-01
     0.367999999999995E+02  0.119199742522403E+01  0.360883584543881E-01  0.838159722752855E+00  0.253757330986269E-01
     0.368099999999995E+02  0.119188311755078E+01  0.360849348414392E-01  0.838240104968466E+00  0.253781928142628E-01
     0.368199999999995E+02  0.119176916432942E+01  0.360816463777634E-01  0.838320247978442E+00  0.253807328165742E-01
     0.368299999999995E+02  0.119165557057480E+01  0.360784917349558E-01  0.838400148175849E+00  0.253833520049403E-01
     0.368399999999994E+02  0.119154234134222E+01  0.360754694468466E-01  0.838479801928849E+00  0.253860491790904E-01
     0.368499999999994E+02  0.119142948172467E+01  0.360725779064589E-01  0.838559205582864E+00  0.253888230369948E-01
     0.368599999999994E+02  0.119131699684970E+01  0.360698153630026E-01  0.838638355462847E+00  0.253916721727873E-01
     0.368699999999994E+02  0.119120489187625E+01  0.360671799189091E-01  0.838717247875657E+00  0.253945950747204E-01
     0.368799999999994E+02  0.119109317199134E+01  0.360646695269150E-01  0.838795879112546E+00  0.253975901231612E-01
     0.368899999999994E+02  0.119098184240653E+01  0.360622819872001E-01  0.838874245451745E+00  0.254006555886303E-01
     0.368999999999994E+02  0.119087090835429E+01  0.360600149445872E-01  0.838952343161169E+00  0.254037896298900E-01
     0.369099999999994E+02  0.119076037508422E+01  0.360578658858096E-01  0.839030168501216E+00  0.254069902920856E-01
     0.369199999999994E+02  0.119065024785911E+01  0.360558321368545E-01  0.839107717727685E+00  0.254102555049470E-01
     0.369299999999994E+02  0.119054053195079E+01  0.360539108603881E-01  0.839184987094795E+00  0.254135830810524E-01
     0.369399999999994E+02  0.119043123263593E+01  0.360520990532708E-01  0.839261972858309E+00  0.254169707141620E-01
     0.369499999999994E+02  0.119032235519163E+01  0.360503935441672E-01  0.839338671278764E+00  0.254204159776253E-01
     0.369599999999994E+02  0.119021390489086E+01  0.360487909912620E-01  0.839415078624808E+00  0.254239163228683E-01
     0.369699999999994E+02  0.119010588699778E+01  0.360472878800849E-01  0.839491191176632E+00  0.254274690779644E-01
     0.369799999999994E+02  0.118999830676290E+01  0.360458805214544E-01  0.839567005229510E+00  0.254310714462957E-01
     0.369899999999994E+02  0.118989116941810E+01  0.360445650495482E-01  0.839642517097436E+00  0.254347205053091E-01
     0.369999999999994E+02  0.118978448017153E+01  0.360433374201044E-01  0.839717723116852E+00  0.254384132053723E-01
     0.370099999999994E+02  0.118967824420231E+01  0.360421934087645E-01  0.839792619650480E+00  0.254421463687356E-01
     0.370199999999994E+02  0.118957246665519E+01  0.360411286095637E-01  0.839867203091236E+00  0.254459166886045E-01
     0.370299999999994E+02  0.118946715263500E+01  0.360401384335750E-01  0.839941469866241E+00  0.254497207283276E-01
     0.370399999999994E+02  0.118936230720103E+01  0.360392181077171E-01  0.840015416440913E+00  0.254535549207060E-01
     0.370499999999994E+02  0.118925793536123E+01  0.360383626737300E-01  0.840089039323144E+00  0.254574155674284E-01
     0.370599999999994E+02  0.118915404206639E+01  0.360375669873273E-01  0.840162335067552E+00  0.254612988386376E-01
     0.370699999999994E+02  0.118905063220408E+01  0.360368257175332E-01  0.840235300279815E+00  0.254652007726329E-01
     0.370799999999994E+02  0.118894771059257E+01  0.360361333462081E-01  0.840307931621065E+00  0.254691172757134E-01
     0.370899999999994E+02  0.118884528197466E+01  0.360354841677720E-01  0.840380225812364E+00  0.254730441221665E-01
     0.370999999999994E+02  0.118874335101136E+01  0.360348722891329E-01  0.840452179639224E+00  0.254769769544085E-01
     0.371099999999994E+02  0.118864192227550E+01  0.360342916298237E-01  0.840523789956198E+00  0.254809112832774E-01
     0.371199999999994E+02  0.118854100024527E+01  0.360337359223569E-01  0.840595053691518E+00  0.254848424884870E-01
     0.371299999999994E+02  0.118844058929771E+01  0.360331987128028E-01  0.840665967851773E+00  0.254887658192440E-01
     0.371399999999994E+02  0.118834069370205E+01  0.360326733615950E-01  0.840736529526640E+00  0.254926763950321E-01
     0.371499999999994E+02  0.118824131761311E+01  0.360321530445720E-01  0.840806735893641E+00  0.254965692065684E-01
     0.371599999999994E+02  0.118814246506453E+01  0.360316307542579E-01  0.840876584222926E+00  0.255004391169342E-01
     0.371699999999994E+02  0.118804413996205E+01  0.360310993013894E-01  0.840946071882090E+00  0.255042808628852E-01
     0.371799999999994E+02  0.118794634607670E+01  0.360305513166921E-01  0.841015196340994E+00  0.255080890563432E-01
     0.371899999999994E+02  0.118784908703803E+01  0.360299792529127E-01  0.841083955176596E+00  0.255118581860731E-01
     0.371999999999994E+02  0.118775236632721E+01  0.360293753871095E-01  0.841152346077793E+00  0.255155826195473E-01
     0.372099999999994E+02  0.118765618727026E+01  0.360287318232071E-01  0.841220366850241E+00  0.255192566050012E-01
     0.372199999999994E+02  0.118756055303124E+01  0.360280404948172E-01  0.841288015421177E+00  0.255228742736804E-01
     0.372299999999994E+02  0.118746546660536E+01  0.360272931683297E-01  0.841355289844208E+00  0.255264296422829E-01
     0.372399999999994E+02  0.118737093081228E+01  0.360264814462769E-01  0.841422188304079E+00  0.255299166155980E-01
     0.372499999999994E+02  0.118727694828937E+01  0.360255967709730E-01  0.841488709121397E+00  0.255333289893417E-01
     0.372599999999994E+02  0.118718352148494E+01  0.360246304284303E-01  0.841554850757311E+00  0.255366604531914E-01
     0.372699999999994E+02  0.118709065265171E+01  0.360235735525548E-01  0.841620611818143E+00  0.255399045940195E-01
     0.372799999999994E+02  0.118699834384020E+01  0.360224171296213E-01  0.841685991059947E+00  0.255430548993268E-01
     0.372899999999994E+02  0.118690659689225E+01  0.360211520030284E-01  0.841750987393002E+00  0.255461047608745E-01
     0.372999999999994E+02  0.118681541343472E+01  0.360197688783346E-01  0.841815599886224E+00  0.255490474785162E-01
     0.373099999999994E+02  0.118672479487312E+01  0.360182583285732E-01  0.841879827771487E+00  0.255518762642270E-01
     0.373199999999994E+02  0.118663474238558E+01  0.360166107998460E-01  0.841943670447842E+00  0.255545842463293E-01
     0.373299999999994E+02  0.118654525691679E+01  0.360148166171946E-01  0.842007127485638E+00  0.255571644739149E-01
     0.373399999999993E+02  0.118645633917214E+01  0.360128659907455E-01  0.842070198630516E+00  0.255596099214581E-01
     0.373499999999993E+02  0.118636798961207E+01  0.360107490221272E-01  0.842132883807280E+00  0.255619134936205E-01
     0.373599999999993E+02  0.118628020844649E+01  0.360084557111562E-01  0.842195183123635E+00  0.255640680302426E-01
     0.373699999999993E+02  0.118619299562951E+01  0.360059759627862E-01  0.842257096873777E+00  0.255660663115188E-01
     0.373799999999993E+02  0.118610635085428E+01  0.360032995943181E-01  0.842318625541833E+00  0.255679010633529E-01
     0.373899999999993E+02  0.118602027354806E+01  0.360004163428632E-01  0.842379769805131E+00  0.255695649628887E-01
     0.373999999999993E+02  0.118593476286752E+01  0.359973158730546E-01  0.842440530537311E+00  0.255710506442106E-01
     0.374099999999993E+02  0.118584981769433E+01  0.359939877850009E-01  0.842500908811241E+00  0.255723507042108E-01
     0.374199999999993E+02  0.118576543663091E+01  0.359904216224732E-01  0.842560905901752E+00  0.255734577086143E-01
     0.374299999999993E+02  0.118568161799647E+01  0.359866068813186E-01  0.842620523288176E+00  0.255743641981576E-01
     0.374399999999993E+02  0.118559835982342E+01  0.359825330180916E-01  0.842679762656672E+00  0.255750626949141E-01
     0.374499999999993E+02  0.118551565985389E+01  0.359781894588928E-01  0.842738625902342E+00  0.255755457087579E-01
     0.374599999999993E+02  0.118543351553671E+01  0.359735656084071E-01  0.842797115131124E+00  0.255758057439594E-01
     0.374699999999993E+02  0.118535192402460E+01  0.359686508591287E-01  0.842855232661452E+00  0.255758353059039E-01
     0.374799999999993E+02  0.118527088217174E+01  0.359634346007629E-01  0.842912981025686E+00  0.255756269079249E-01
     0.374899999999993E+02  0.118519038653162E+01  0.359579062297926E-01  0.842970362971291E+00  0.255751730782430E-01
     0.374999999999993E+02  0.118511043335527E+01  0.359520551591966E-01  0.843027381461764E+00  0.255744663670011E-01
     0.375099999999993E+02  0.118503101858981E+01  0.359458708283073E-01  0.843084039677312E+00  0.255734993533855E-01
     0.375199999999993E+02  0.118495213787738E+01  0.359393427127934E-01  0.843140341015264E+00  0.255722646528233E-01
     0.375299999999993E+02  0.118487378655443E+01  0.359324603347545E-01  0.843196289090205E+00  0.255707549242454E-01
     0.375399999999993E+02  0.118479595965137E+01  0.359252132729108E-01  0.843251887733853E+00  0.255689628774033E-01
     0.375499999999993E+02  0.118471865189263E+01  0.359175911728757E-01  0.843307140994649E+00  0.255668812802295E-01
     0.375599999999993E+02  0.118464185769709E+01  0.359095837574923E-01  0.843362053137060E+00  0.255645029662288E-01
     0.375699999999993E+02  0.118456557117887E+01  0.359011808372198E-01  0.843416628640615E+00  0.255618208418897E-01
     0.375799999999993E+02  0.118448978614862E+01  0.358923723205528E-01  0.843470872198630E+00  0.255588278941023E-01
     0.375899999999993E+02  0.118441449611511E+01  0.358831482244552E-01  0.843524788716662E+00  0.255555171975712E-01
     0.375999999999993E+02  0.118433969428724E+01  0.358734986847932E-01  0.843578383310660E+00  0.255518819222109E-01
     0.376099999999993E+02  0.118426537357654E+01  0.358634139667490E-01  0.843631661304828E+00  0.255479153405103E-01
     0.376199999999993E+02  0.118419152659998E+01  0.358528844751960E-01  0.843684628229191E+00  0.255436108348527E-01
     0.376299999999993E+02  0.118411814568325E+01  0.358419007650198E-01  0.843737289816872E+00  0.255389619047798E-01
     0.376399999999993E+02  0.118404522286446E+01  0.358304535513646E-01  0.843789652001072E+00  0.255339621741857E-01
     0.376499999999993E+02  0.118397274989819E+01  0.358185337197871E-01  0.843841720911759E+00  0.255286053984267E-01
     0.376599999999993E+02  0.118390071826001E+01  0.358061323363005E-01  0.843893502872075E+00  0.255228854713351E-01
     0.376699999999993E+02  0.118382911915140E+01  0.357932406572881E-01  0.843945004394445E+00  0.255167964321235E-01
     0.376799999999993E+02  0.118375794350503E+01  0.357798501392688E-01  0.843996232176415E+00  0.255103324721651E-01
     0.376899999999993E+02  0.118368718199047E+01  0.357659524484972E-01  0.844047193096202E+00  0.255034879416388E-01
     0.376999999999993E+02  0.118361682502033E+01  0.357515394703772E-01  0.844097894207977E+00  0.254962573560244E-01
     0.377099999999993E+02  0.118354686275669E+01  0.357366033186739E-01  0.844148342736875E+00  0.254886354024372E-01
     0.377199999999993E+02  0.118347728511802E+01  0.357211363445033E-01  0.844198546073747E+00  0.254806169457866E-01
     0.377299999999993E+02  0.118340808178637E+01  0.357051311450838E-01  0.844248511769654E+00  0.254721970347495E-01
     0.377399999999993E+02  0.118333924221499E+01  0.356885805722313E-01  0.844298247530109E+00  0.254633709075436E-01
     0.377499999999993E+02  0.118327075563631E+01  0.356714777405812E-01  0.844347761209090E+00  0.254541339974916E-01
     0.377599999999993E+02  0.118320261107015E+01  0.356538160355205E-01  0.844397060802813E+00  0.254444819383624E-01
     0.377699999999993E+02  0.118313479733244E+01  0.356355891208143E-01  0.844446154443286E+00  0.254344105694807E-01
     0.377799999999993E+02  0.118306730304407E+01  0.356167909459108E-01  0.844495050391650E+00  0.254239159405923E-01
     0.377899999999993E+02  0.118300011664018E+01  0.355974157529110E-01  0.844543757031320E+00  0.254129943164776E-01
     0.377999999999993E+02  0.118293322637966E+01  0.355774580831862E-01  0.844592282860936E+00  0.254016421813005E-01
     0.378099999999993E+02  0.118286662035495E+01  0.355569127836337E-01  0.844640636487134E+00  0.253898562426876E-01
     0.378199999999993E+02  0.118280028650210E+01  0.355357750125537E-01  0.844688826617148E+00  0.253776334355256E-01
     0.378299999999993E+02  0.118273421261106E+01  0.355140402451382E-01  0.844736862051263E+00  0.253649709254718E-01
     0.378399999999993E+02  0.118266838633620E+01  0.354917042785598E-01  0.844784751675120E+00  0.253518661121688E-01
     0.378499999999992E+02  0.118260279520702E+01  0.354687632366499E-01  0.844832504451894E+00  0.253383166321576E-01
     0.378599999999992E+02  0.118253742663910E+01  0.354452135741557E-01  0.844880129414363E+00  0.253243203614832E-01
     0.378699999999992E+02  0.118247226794510E+01  0.354210520805708E-01  0.844927635656866E+00  0.253098754179873E-01
     0.378799999999992E+02  0.118240730634608E+01  0.353962758835269E-01  0.844975032327181E+00  0.252949801632830E-01
     0.378899999999992E+02  0.118234252898277E+01  0.353708824517449E-01  0.845022328618330E+00  0.252796332044099E-01
     0.378999999999992E+02  0.118227792292709E+01  0.353448695975352E-01  0.845069533760320E+00  0.252638333951622E-01
     0.379099999999992E+02  0.118221347519368E+01  0.353182354788469E-01  0.845116657011849E+00  0.252475798370937E-01
     0.379199999999992E+02  0.118214917275153E+01  0.352909786008586E-01  0.845163707651974E+00  0.252308718801915E-01
     0.379299999999992E+02  0.118208500253563E+01  0.352630978171101E-01  0.845210694971776E+00  0.252137091232226E-01
     0.379399999999992E+02  0.118202095145871E+01  0.352345923301737E-01  0.845257628266014E+00  0.251960914137510E-01
     0.379499999999992E+02  0.118195700642287E+01  0.352054616918638E-01  0.845304516824806E+00  0.251780188478262E-01
     0.379599999999992E+02  0.118189315433134E+01  0.351757058029853E-01  0.845351369925334E+00  0.251594917693448E-01
     0.379699999999992E+02  0.118182938210008E+01  0.351453249126240E-01  0.845398196823593E+00  0.251405107690879E-01
     0.379799999999992E+02  0.118176567666942E+01  0.351143196169796E-01  0.845445006746208E+00  0.251210766834366E-01
     0.379899999999992E+02  0.118170202501553E+01  0.350826908577461E-01  0.845491808882314E+00  0.251011905927681E-01
     0.379999999999992E+02  0.118163841416187E+01  0.350504399200457E-01  0.845538612375534E+00  0.250808538195405E-01
     0.380099999999992E+02  0.118157483119050E+01  0.350175684299184E-01  0.845585426316054E+00  0.250600679260662E-01
     0.380199999999992E+02  0.118151126325324E+01  0.349840783513785E-01  0.845632259732815E+00  0.250388347119847E-01
     0.380299999999992E+02  0.118144769758268E+01  0.349499719830417E-01  0.845679121585827E+00  0.250171562114367E-01
     0.380399999999992E+02  0.118138412150302E+01  0.349152519543350E-01  0.845726020758642E+00  0.249950346899509E-01
     0.380499999999992E+02  0.118132052244075E+01  0.348799212212956E-01  0.845772966050958E+00  0.249724726410470E-01
     0.380599999999992E+02  0.118125688793505E+01  0.348439830619717E-01  0.845819966171405E+00  0.249494727825659E-01
     0.380699999999992E+02  0.118119320564802E+01  0.348074410714359E-01  0.845867029730501E+00  0.249260380527354E-01
     0.380799999999992E+02  0.118112946337465E+01  0.347702991564223E-01  0.845914165233799E+00  0.249021716059798E-01
     0.380899999999992E+02  0.118106564905257E+01  0.347325615296004E-01  0.845961381075231E+00  0.248778768084834E-01
     0.380999999999992E+02  0.118100175077141E+01  0.346942327035015E-01  0.846008685530658E+00  0.248531572335199E-01
     0.381099999999992E+02  0.118093775678203E+01  0.346553174841069E-01  0.846056086751638E+00  0.248280166565551E-01
     0.381199999999992E+02  0.118087365550537E+01  0.346158209641190E-01  0.846103592759429E+00  0.248024590501377E-01
     0.381299999999992E+02  0.118080943554092E+01  0.345757485159241E-01  0.846151211439207E+00  0.247764885785863E-01
     0.381399999999992E+02  0.118074508567505E+01  0.345351057842685E-01  0.846198950534548E+00  0.247501095924868E-01
     0.381499999999992E+02  0.118068059488879E+01  0.344938986786600E-01  0.846246817642137E+00  0.247233266230108E-01
     0.381599999999992E+02  0.118061595236546E+01  0.344521333655132E-01  0.846294820206748E+00  0.246961443760676E-01
     0.381699999999992E+02  0.118055114749777E+01  0.344098162600566E-01  0.846342965516473E+00  0.246685677263028E-01
     0.381799999999992E+02  0.118048616989474E+01  0.343669540180169E-01  0.846391260698221E+00  0.246406017109551E-01
     0.381899999999992E+02  0.118042100938808E+01  0.343235535270989E-01  0.846439712713485E+00  0.246122515235850E-01
     0.381999999999992E+02  0.118035565603832E+01  0.342796218982796E-01  0.846488328354374E+00  0.245835225076878E-01
     0.382099999999992E+02  0.118029010014050E+01  0.342351664569334E-01  0.846537114239933E+00  0.245544201502039E-01
     0.382199999999992E+02  0.118022433222951E+01  0.341901947338065E-01  0.846586076812730E+00  0.245249500749387E-01
     0.382299999999992E+02  0.118015834308497E+01  0.341447144558589E-01  0.846635222335720E+00  0.244951180359061E-01
     0.382399999999992E+02  0.118009212373587E+01  0.340987335369931E-01  0.846684556889399E+00  0.244649299106080E-01
     0.382499999999992E+02  0.118002566546464E+01  0.340522600686840E-01  0.846734086369227E+00  0.244343916932614E-01
     0.382599999999992E+02  0.117995895981095E+01  0.340053023105329E-01  0.846783816483332E+00  0.244035094879875E-01
     0.382699999999992E+02  0.117989199857510E+01  0.339578686807583E-01  0.846833752750500E+00  0.243722895019741E-01
     0.382799999999992E+02  0.117982477382097E+01  0.339099677466455E-01  0.846883900498428E+00  0.243407380386239E-01
     0.382899999999992E+02  0.117975727787864E+01  0.338616082149683E-01  0.846934264862265E+00  0.243088614907009E-01
     0.382999999999992E+02  0.117968950334658E+01  0.338127989224022E-01  0.846984850783411E+00  0.242766663334856E-01
     0.383099999999992E+02  0.117962144309352E+01  0.337635488259464E-01  0.847035663008597E+00  0.242441591179530E-01
     0.383199999999992E+02  0.117955309025985E+01  0.337138669933668E-01  0.847086706089222E+00  0.242113464639814E-01
     0.383299999999992E+02  0.117948443825876E+01  0.336637625936819E-01  0.847137984380949E+00  0.241782350536058E-01
     0.383399999999992E+02  0.117941548077689E+01  0.336132448877011E-01  0.847189502043560E+00  0.241448316243245E-01
     0.383499999999991E+02  0.117934621177474E+01  0.335623232186351E-01  0.847241263041063E+00  0.241111429624705E-01
     0.383599999999991E+02  0.117927662548664E+01  0.335110070027897E-01  0.847293271142036E+00  0.240771758966565E-01
     0.383699999999991E+02  0.117920671642044E+01  0.334593057203584E-01  0.847345529920219E+00  0.240429372913029E-01
     0.383799999999991E+02  0.117913647935677E+01  0.334072289063274E-01  0.847398042755328E+00  0.240084340402597E-01
     0.383899999999991E+02  0.117906590934811E+01  0.333547861415047E-01  0.847450812834105E+00  0.239736730605282E-01
     0.383999999999991E+02  0.117899500171741E+01  0.333019870436874E-01  0.847503843151579E+00  0.239386612860926E-01
     0.384099999999991E+02  0.117892375205647E+01  0.332488412589763E-01  0.847557136512541E+00  0.239034056618687E-01
     0.384199999999991E+02  0.117885215622400E+01  0.331953584532516E-01  0.847610695533223E+00  0.238679131377768E-01
     0.384299999999991E+02  0.117878021034340E+01  0.331415483038184E-01  0.847664522643171E+00  0.238321906629462E-01
     0.384399999999991E+02  0.117870791080029E+01  0.330874204912324E-01  0.847718620087309E+00  0.237962451800568E-01
     0.384499999999991E+02  0.117863525423967E+01  0.330329846913149E-01  0.847772989928180E+00  0.237600836198247E-01
     0.384599999999991E+02  0.117856223756296E+01  0.329782505673652E-01  0.847827634048358E+00  0.237237128956371E-01
     0.384699999999991E+02  0.117848885792470E+01  0.329232277625797E-01  0.847882554153029E+00  0.236871398983405E-01
     0.384799999999991E+02  0.117841511272909E+01  0.328679258926827E-01  0.847937751772716E+00  0.236503714911884E-01
     0.384899999999991E+02  0.117834099962620E+01  0.328123545387776E-01  0.847993228266160E+00  0.236134145049511E-01
     0.384999999999991E+02  0.117826651650810E+01  0.327565232404236E-01  0.848048984823336E+00  0.235762757331925E-01
     0.385099999999991E+02  0.117819166150473E+01  0.327004414889428E-01  0.848105022468587E+00  0.235389619277161E-01
     0.385199999999991E+02  0.117811643297957E+01  0.326441187209624E-01  0.848161342063895E+00  0.235014797941833E-01
     0.385299999999991E+02  0.117804082952516E+01  0.325875643121984E-01  0.848217944312253E+00  0.234638359879070E-01
     0.385399999999991E+02  0.117796484995849E+01  0.325307875714794E-01  0.848274829761137E+00  0.234260371098211E-01
     0.385499999999991E+02  0.117788849331617E+01  0.324737977350191E-01  0.848331998806081E+00  0.233880897026290E-01
     0.385599999999991E+02  0.117781175884955E+01  0.324166039609354E-01  0.848389451694327E+00  0.233500002471304E-01
     0.385699999999991E+02  0.117773464601965E+01  0.323592153240198E-01  0.848447188528564E+00  0.233117751587288E-01
     0.385799999999991E+02  0.117765715449199E+01  0.323016408107578E-01  0.848505209270723E+00  0.232734207841185E-01
     0.385899999999991E+02  0.117757928413138E+01  0.322438893146017E-01  0.848563513745842E+00  0.232349433981532E-01
