#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.439299999999980E+02  0.116243939186885E+01  0.192137829341800E-01  0.860024943086893E+00  0.142152207590676E-01
     0.439399999999980E+02  0.116233049152620E+01  0.191890750573633E-01  0.860106079896212E+00  0.141996103902871E-01
     0.439499999999980E+02  0.116222130860592E+01  0.191646570220627E-01  0.860187433303920E+00  0.141842151850855E-01
     0.439599999999980E+02  0.116211184761595E+01  0.191405408373486E-01  0.860268999825861E+00  0.141690440176233E-01
     0.439699999999980E+02  0.116200211339190E+01  0.191167383988639E-01  0.860350775736765E+00  0.141541056780095E-01
     0.439799999999980E+02  0.116189211109240E+01  0.190932614824086E-01  0.860432757073584E+00  0.141394088676527E-01
     0.439899999999980E+02  0.116178184619435E+01  0.190701217377747E-01  0.860514939638816E+00  0.141249621947879E-01
     0.439999999999980E+02  0.116167132448825E+01  0.190473306828228E-01  0.860597319003808E+00  0.141107741701703E-01
     0.440099999999980E+02  0.116156055207355E+01  0.190248996977901E-01  0.860679890512035E+00  0.140968532029311E-01
     0.440199999999980E+02  0.116144953535403E+01  0.190028400198165E-01  0.860762649282339E+00  0.140832075965830E-01
     0.440299999999980E+02  0.116133828103325E+01  0.189811627376802E-01  0.860845590212132E+00  0.140698455451697E-01
     0.440399999999980E+02  0.116122679611005E+01  0.189598787867278E-01  0.860928707980544E+00  0.140567751295487E-01
     0.440499999999980E+02  0.116111508787411E+01  0.189389989439887E-01  0.861011997051514E+00  0.140440043137982E-01
     0.440599999999980E+02  0.116100316390163E+01  0.189185338234593E-01  0.861095451676829E+00  0.140315409417397E-01
     0.440699999999980E+02  0.116089103205105E+01  0.188984938715449E-01  0.861179065899081E+00  0.140193927335644E-01
     0.440799999999980E+02  0.116077870045892E+01  0.188788893626463E-01  0.861262833554566E+00  0.140075672825558E-01
     0.440899999999980E+02  0.116066617753580E+01  0.188597303948750E-01  0.861346748276104E+00  0.139960720518958E-01
     0.440999999999980E+02  0.116055347196234E+01  0.188410268858866E-01  0.861430803495776E+00  0.139849143715469E-01
     0.441099999999980E+02  0.116044059268541E+01  0.188227885688162E-01  0.861514992447591E+00  0.139741014351972E-01
     0.441199999999980E+02  0.116032754891438E+01  0.188050249883014E-01  0.861599308170055E+00  0.139636402972595E-01
     0.441299999999980E+02  0.116021435011749E+01  0.187877454965806E-01  0.861683743508672E+00  0.139535378699137E-01
     0.441399999999980E+02  0.116010100601839E+01  0.187709592496499E-01  0.861768291118346E+00  0.139438009201817E-01
     0.441499999999980E+02  0.115998752659269E+01  0.187546752034663E-01  0.861852943465708E+00  0.139344360670236E-01
     0.441599999999980E+02  0.115987392206477E+01  0.187389021101814E-01  0.861937692831351E+00  0.139254497784461E-01
     0.441699999999980E+02  0.115976020290459E+01  0.187236485143921E-01  0.862022531311986E+00  0.139168483686105E-01
     0.441799999999980E+02  0.115964637982468E+01  0.187089227493933E-01  0.862107450822510E+00  0.139086379949319E-01
     0.441899999999980E+02  0.115953246377721E+01  0.186947329334193E-01  0.862192443098000E+00  0.139008246551572E-01
     0.441999999999980E+02  0.115941846595124E+01  0.186810869658584E-01  0.862277499695624E+00  0.138934141844126E-01
     0.442099999999980E+02  0.115930439776994E+01  0.186679925234279E-01  0.862362611996484E+00  0.138864122522106E-01
     0.442199999999980E+02  0.115919027088809E+01  0.186554570562957E-01  0.862447771207378E+00  0.138798243594044E-01
     0.442299999999980E+02  0.115907609718953E+01  0.186434877841326E-01  0.862532968362508E+00  0.138736558350824E-01
     0.442399999999980E+02  0.115896188878476E+01  0.186320916920855E-01  0.862618194325119E+00  0.138679118333905E-01
     0.442499999999980E+02  0.115884765800866E+01  0.186212755266547E-01  0.862703439789088E+00  0.138625973302742E-01
     0.442599999999980E+02  0.115873341741820E+01  0.186110457914638E-01  0.862788695280458E+00  0.138577171201292E-01
     0.442699999999980E+02  0.115861917979030E+01  0.186014087429105E-01  0.862873951158938E+00  0.138532758123533E-01
     0.442799999999980E+02  0.115850495811973E+01  0.185923703856829E-01  0.862959197619358E+00  0.138492778277887E-01
     0.442899999999980E+02  0.115839076561700E+01  0.185839364681326E-01  0.863044424693108E+00  0.138457273950470E-01
     0.442999999999980E+02  0.115827661570638E+01  0.185761124774894E-01  0.863129622249549E+00  0.138426285467072E-01
     0.443099999999980E+02  0.115816252202386E+01  0.185689036349095E-01  0.863214779997423E+00  0.138399851153805E-01
     0.443199999999980E+02  0.115804849841520E+01  0.185623148903434E-01  0.863299887486256E+00  0.138378007296310E-01
     0.443299999999980E+02  0.115793455893393E+01  0.185563509172145E-01  0.863384934107778E+00  0.138360788097475E-01
     0.443399999999980E+02  0.115782071783935E+01  0.185510161068979E-01  0.863469909097364E+00  0.138348225633577E-01
     0.443499999999980E+02  0.115770698959453E+01  0.185463145629898E-01  0.863554801535503E+00  0.138340349808780E-01
     0.443599999999980E+02  0.115759338886420E+01  0.185422500953580E-01  0.863639600349318E+00  0.138337188307929E-01
     0.443699999999980E+02  0.115747993051266E+01  0.185388262139665E-01  0.863724294314143E+00  0.138338766547586E-01
     0.443799999999979E+02  0.115736662960157E+01  0.185360461224639E-01  0.863808872055169E+00  0.138345107625232E-01
     0.443899999999979E+02  0.115725350138764E+01  0.185339127115314E-01  0.863893322049178E+00  0.138356232266617E-01
     0.443999999999979E+02  0.115714056132022E+01  0.185324285519809E-01  0.863977632626376E+00  0.138372158771184E-01
     0.444099999999979E+02  0.115702782503879E+01  0.185315958876001E-01  0.864061791972336E+00  0.138392902955554E-01
     0.444199999999979E+02  0.115691530837022E+01  0.185314166277377E-01  0.864145788130082E+00  0.138418478095017E-01
     0.444299999999979E+02  0.115680302732594E+01  0.185318923396262E-01  0.864229609002307E+00  0.138448894863026E-01
     0.444399999999979E+02  0.115669099809885E+01  0.185330242404376E-01  0.864313242353764E+00  0.138484161268666E-01
     0.444499999999979E+02  0.115657923706004E+01  0.185348131890710E-01  0.864396675813835E+00  0.138524282592077E-01
     0.444599999999979E+02  0.115646776075529E+01  0.185372596776709E-01  0.864479896879290E+00  0.138569261317856E-01
     0.444699999999979E+02  0.115635658590127E+01  0.185403638228751E-01  0.864562892917284E+00  0.138619097066416E-01
     0.444799999999979E+02  0.115624572938146E+01  0.185441253567941E-01  0.864645651168563E+00  0.138673786523339E-01
     0.444899999999979E+02  0.115613520824174E+01  0.185485436177244E-01  0.864728158750950E+00  0.138733323366731E-01
     0.444999999999979E+02  0.115602503968572E+01  0.185536175405991E-01  0.864810402663090E+00  0.138797698192632E-01
     0.445099999999979E+02  0.115591524106956E+01  0.185593456471797E-01  0.864892369788498E+00  0.138866898438509E-01
     0.445199999999979E+02  0.115580582989652E+01  0.185657260359978E-01  0.864974046899925E+00  0.138940908304901E-01
     0.445299999999979E+02  0.115569682381106E+01  0.185727563720527E-01  0.865055420664056E+00  0.139019708675290E-01
     0.445399999999979E+02  0.115558824059239E+01  0.185804338762745E-01  0.865136477646577E+00  0.139103277034256E-01
     0.445499999999979E+02  0.115548009814774E+01  0.185887553147656E-01  0.865217204317611E+00  0.139191587384045E-01
     0.445599999999979E+02  0.115537241450487E+01  0.185977169878312E-01  0.865297587057573E+00  0.139284610159628E-01
     0.445699999999979E+02  0.115526520780429E+01  0.186073147188159E-01  0.865377612163436E+00  0.139382312142393E-01
     0.445799999999979E+02  0.115515849629070E+01  0.186175438427612E-01  0.865457265855461E+00  0.139484656372604E-01
     0.445899999999979E+02  0.115505229830400E+01  0.186283991949047E-01  0.865536534284384E+00  0.139591602060777E-01
     0.445999999999979E+02  0.115494663226952E+01  0.186398750990395E-01  0.865615403539110E+00  0.139703104498151E-01
     0.446099999999979E+02  0.115484151668776E+01  0.186519653557597E-01  0.865693859654913E+00  0.139819114966431E-01
     0.446199999999979E+02  0.115473697012324E+01  0.186646632306149E-01  0.865771888622186E+00  0.139939580647027E-01
     0.446299999999979E+02  0.115463301119284E+01  0.186779614422036E-01  0.865849476395743E+00  0.140064444529993E-01
     0.446399999999979E+02  0.115452965855324E+01  0.186918521502338E-01  0.865926608904712E+00  0.140193645322918E-01
     0.446499999999979E+02  0.115442693088763E+01  0.187063269435849E-01  0.866003272063027E+00  0.140327117360035E-01
     0.446599999999979E+02  0.115432484689163E+01  0.187213768284061E-01  0.866079451780549E+00  0.140464790511827E-01
     0.446699999999979E+02  0.115422342525840E+01  0.187369922162888E-01  0.866155133974835E+00  0.140606590095430E-01
     0.446799999999979E+02  0.115412268466281E+01  0.187531629125550E-01  0.866230304583563E+00  0.140752436786162E-01
     0.446899999999979E+02  0.115402264374479E+01  0.187698781047023E-01  0.866304949577651E+00  0.140902246530518E-01
     0.446999999999979E+02  0.115392332109177E+01  0.187871263510572E-01  0.866379054975073E+00  0.141055930461013E-01
     0.447099999999979E+02  0.115382473522018E+01  0.188048955696793E-01  0.866452606855384E+00  0.141213394813231E-01
     0.447199999999979E+02  0.115372690455597E+01  0.188231730275754E-01  0.866525591374986E+00  0.141374540845529E-01
     0.447299999999979E+02  0.115362984741422E+01  0.188419453302723E-01  0.866597994783130E+00  0.141539264761798E-01
     0.447399999999979E+02  0.115353358197768E+01  0.188611984118116E-01  0.866669803438672E+00  0.141707457637751E-01
     0.447499999999979E+02  0.115343812627445E+01  0.188809175252233E-01  0.866741003827595E+00  0.141879005351208E-01
     0.447599999999979E+02  0.115334349815449E+01  0.189010872335447E-01  0.866811582581296E+00  0.142053788516884E-01
     0.447699999999979E+02  0.115324971526520E+01  0.189216914014492E-01  0.866881526495645E+00  0.142231682426177E-01
     0.447799999999979E+02  0.115315679502600E+01  0.189427131875555E-01  0.866950822550820E+00  0.142412556992523E-01
     0.447899999999979E+02  0.115306475460184E+01  0.189641350374886E-01  0.867019457931912E+00  0.142596276702852E-01
     0.447999999999979E+02  0.115297361087568E+01  0.189859386777660E-01  0.867087420050295E+00  0.142782700575724E-01
     0.448099999999979E+02  0.115288338042003E+01  0.190081051105885E-01  0.867154696565755E+00  0.142971682126749E-01
     0.448199999999979E+02  0.115279407946742E+01  0.190306146096101E-01  0.867221275409369E+00  0.143163069341880E-01
     0.448299999999979E+02  0.115270572387993E+01  0.190534467167726E-01  0.867287144807106E+00  0.143356704659214E-01
     0.448399999999979E+02  0.115261832911773E+01  0.190765802402835E-01  0.867352293304145E+00  0.143552424959923E-01
     0.448499999999979E+02  0.115253191020675E+01  0.190999932538243E-01  0.867416709789877E+00  0.143750061568960E-01
     0.448599999999979E+02  0.115244648170535E+01  0.191236630970717E-01  0.867480383523559E+00  0.143949440266195E-01
     0.448699999999979E+02  0.115236205767025E+01  0.191475663776201E-01  0.867543304160597E+00  0.144150381308617E-01
     0.448799999999978E+02  0.115227865162155E+01  0.191716789743898E-01  0.867605461779413E+00  0.144352699464270E-01
     0.448899999999978E+02  0.115219627650707E+01  0.191959760426098E-01  0.867666846908848E+00  0.144556204058578E-01
     0.448999999999978E+02  0.115211494466593E+01  0.192204320204590E-01  0.867727450556059E+00  0.144760699033680E-01
     0.449099999999978E+02  0.115203466779150E+01  0.192450206374528E-01  0.867787264234858E+00  0.144965983021451E-01
     0.449199999999978E+02  0.115195545689390E+01  0.192697149246591E-01  0.867846279994416E+00  0.145171849430794E-01
     0.449299999999978E+02  0.115187732226183E+01  0.192944872268242E-01  0.867904490448294E+00  0.145378086549841E-01
     0.449399999999978E+02  0.115180027342421E+01  0.193193092164908E-01  0.867961888803697E+00  0.145584477663622E-01
     0.449499999999978E+02  0.115172431911137E+01  0.193441519101832E-01  0.868018468890902E+00  0.145790801187784E-01
     0.449599999999978E+02  0.115164946721620E+01  0.193689856867313E-01  0.868074225192758E+00  0.145996830818856E-01
     0.449699999999978E+02  0.115157572475507E+01  0.193937803078060E-01  0.868129152874181E+00  0.146202335701584E-01
     0.449799999999978E+02  0.115150309782894E+01  0.194185049407246E-01  0.868183247811538E+00  0.146407080613752E-01
     0.449899999999978E+02  0.115143159158454E+01  0.194431281835872E-01  0.868236506621829E+00  0.146610826168901E-01
     0.449999999999978E+02  0.115136121017591E+01  0.194676180927945E-01  0.868288926691558E+00  0.146813329037297E-01
     0.450099999999978E+02  0.115129195672641E+01  0.194919422129898E-01  0.868340506205180E+00  0.147014342185418E-01
     0.450199999999978E+02  0.115122383329124E+01  0.195160676094628E-01  0.868391244173011E+00  0.147213615134205E-01
     0.450299999999978E+02  0.115115684082080E+01  0.195399609030413E-01  0.868441140458478E+00  0.147410894236199E-01
     0.450399999999978E+02  0.115109097912495E+01  0.195635883074887E-01  0.868490195804586E+00  0.147605922971678E-01
     0.450499999999978E+02  0.115102624683833E+01  0.195869156694149E-01  0.868538411859472E+00  0.147798442263746E-01
     0.450599999999978E+02  0.115096264138692E+01  0.196099085106979E-01  0.868585791200916E+00  0.147988190812322E-01
     0.450699999999978E+02  0.115090015895608E+01  0.196325320733991E-01  0.868632337359670E+00  0.148174905446826E-01
     0.450799999999978E+02  0.115083879446018E+01  0.196547513671471E-01  0.868678054841474E+00  0.148358321497277E-01
     0.450899999999978E+02  0.115077854151397E+01  0.196765312189492E-01  0.868722949147621E+00  0.148538173183457E-01
     0.450999999999978E+02  0.115071939240603E+01  0.196978363253760E-01  0.868767026793915E+00  0.148714194021611E-01
     0.451099999999978E+02  0.115066133807427E+01  0.197186313070531E-01  0.868810295327918E+00  0.148886117248143E-01
     0.451199999999978E+02  0.115060436808383E+01  0.197388807653772E-01  0.868852763344306E+00  0.149053676259572E-01
     0.451299999999978E+02  0.115054847060752E+01  0.197585493413602E-01  0.868894440498235E+00  0.149216605067953E-01
     0.451399999999978E+02  0.115049363240892E+01  0.197776017764914E-01  0.868935337516554E+00  0.149374638770842E-01
     0.451499999999978E+02  0.115043983882838E+01  0.197960029754878E-01  0.868975466206762E+00  0.149527514034753E-01
     0.451599999999978E+02  0.115038707377212E+01  0.198137180707958E-01  0.869014839463553E+00  0.149674969590970E-01
     0.451699999999978E+02  0.115033531970446E+01  0.198307124886833E-01  0.869053471272863E+00  0.149816746742438E-01
     0.451799999999978E+02  0.115028455764347E+01  0.198469520167546E-01  0.869091376713280E+00  0.149952589880373E-01
     0.451899999999978E+02  0.115023476716016E+01  0.198624028726985E-01  0.869128571954723E+00  0.150082247009093E-01
     0.451999999999978E+02  0.115018592638132E+01  0.198770317740728E-01  0.869165074254295E+00  0.150205470277501E-01
     0.452099999999978E+02  0.115013801199607E+01  0.198908060089092E-01  0.869200901949217E+00  0.150322016515526E-01
     0.452199999999978E+02  0.115009099926641E+01  0.199036935069140E-01  0.869236074446772E+00  0.150431647773760E-01
     0.452299999999978E+02  0.115004486204169E+01  0.199156629110252E-01  0.869270612211197E+00  0.150534131864425E-01
     0.452399999999978E+02  0.114999957277717E+01  0.199266836490771E-01  0.869304536747463E+00  0.150629242901733E-01
     0.452499999999978E+02  0.114995510255673E+01  0.199367260053125E-01  0.869337870581915E+00  0.150716761839651E-01
     0.452599999999978E+02  0.114991142111973E+01  0.199457611914764E-01  0.869370637239740E+00  0.150796477004989E-01
     0.452699999999978E+02  0.114986849689207E+01  0.199537614172146E-01  0.869402861219259E+00  0.150868184623733E-01
     0.452799999999978E+02  0.114982629702154E+01  0.199606999594970E-01  0.869434567963048E+00  0.150931689338465E-01
     0.452899999999978E+02  0.114978478741724E+01  0.199665512307809E-01  0.869465783825916E+00  0.150986804714711E-01
     0.452999999999978E+02  0.114974393279331E+01  0.199712908456268E-01  0.869496536039766E+00  0.151033353734052E-01
     0.453099999999978E+02  0.114970369671660E+01  0.199748956854789E-01  0.869526852675409E+00  0.151071169271845E-01
     0.453199999999978E+02  0.114966404165854E+01  0.199773439613231E-01  0.869556762601401E+00  0.151100094557382E-01
     0.453299999999978E+02  0.114962492905078E+01  0.199786152739401E-01  0.869586295439978E+00  0.151119983614402E-01
     0.453399999999978E+02  0.114958631934471E+01  0.199786906714726E-01  0.869615481520227E+00  0.151130701679885E-01
     0.453499999999978E+02  0.114954817207462E+01  0.199775527040374E-01  0.869644351828577E+00  0.151132125599136E-01
     0.453599999999978E+02  0.114951044592430E+01  0.199751854751190E-01  0.869672937956781E+00  0.151124144195227E-01
     0.453699999999978E+02  0.114947309879699E+01  0.199715746894920E-01  0.869701272047524E+00  0.151106658610990E-01
     0.453799999999978E+02  0.114943608788834E+01  0.199667076974344E-01  0.869729386737842E+00  0.151079582621824E-01
     0.453899999999977E+02  0.114939936976232E+01  0.199605735350077E-01  0.869757315100518E+00  0.151042842917730E-01
     0.453999999999977E+02  0.114936290042956E+01  0.199531629601951E-01  0.869785090583668E+00  0.150996379353098E-01
     0.454099999999977E+02  0.114932663542825E+01  0.199444684847090E-01  0.869812746948715E+00  0.150940145162935E-01
     0.454199999999977E+02  0.114929052990688E+01  0.199344844012967E-01  0.869840318206971E+00  0.150874107144351E-01
     0.454299999999977E+02  0.114925453870887E+01  0.199232068063965E-01  0.869867838555066E+00  0.150798245802325E-01
     0.454399999999977E+02  0.114921861645862E+01  0.199106336180160E-01  0.869895342309448E+00  0.150712555458900E-01
     0.454499999999977E+02  0.114918271764867E+01  0.198967645887307E-01  0.869922863840203E+00  0.150617044325187E-01
     0.454599999999977E+02  0.114914679672770E+01  0.198816013137224E-01  0.869950437504445E+00  0.150511734535690E-01
     0.454699999999977E+02  0.114911080818896E+01  0.198651472338050E-01  0.869978097579523E+00  0.150396662144708E-01
     0.454799999999977E+02  0.114907470665893E+01  0.198474076334063E-01  0.870005878196305E+00  0.150271877084724E-01
     0.454899999999977E+02  0.114903844698567E+01  0.198283896335068E-01  0.870033813272790E+00  0.150137443086913E-01
     0.454999999999977E+02  0.114900198432674E+01  0.198081021795555E-01  0.870061936448290E+00  0.149993437564063E-01
     0.455099999999977E+02  0.114896527423616E+01  0.197865560244125E-01  0.870090281018449E+00  0.149839951456442E-01
     0.455199999999977E+02  0.114892827275030E+01  0.197637637063936E-01  0.870118879871329E+00  0.149677089041278E-01
     0.455299999999977E+02  0.114889093647210E+01  0.197397395225139E-01  0.870147765424807E+00  0.149504967706744E-01
     0.455399999999977E+02  0.114885322265360E+01  0.197144994970566E-01  0.870176969565501E+00  0.149323717691497E-01
     0.455499999999977E+02  0.114881508927622E+01  0.196880613456102E-01  0.870206523589466E+00  0.149133481790995E-01
     0.455599999999977E+02  0.114877649512874E+01  0.196604444347449E-01  0.870236458144843E+00  0.148934415031955E-01
     0.455699999999977E+02  0.114873739988250E+01  0.196316697375159E-01  0.870266803176676E+00  0.148726684316500E-01
     0.455799999999977E+02  0.114869776416368E+01  0.196017597850026E-01  0.870297587874075E+00  0.148510468037647E-01
     0.455899999999977E+02  0.114865754962240E+01  0.195707386141088E-01  0.870328840619888E+00  0.148285955667914E-01
     0.455999999999977E+02  0.114861671899842E+01  0.195386317118679E-01  0.870360588943047E+00  0.148053347322956E-01
     0.456099999999977E+02  0.114857523618321E+01  0.195054659565054E-01  0.870392859473715E+00  0.147812853302210E-01
     0.456199999999977E+02  0.114853306627827E+01  0.194712695555303E-01  0.870425677901358E+00  0.147564693608623E-01
     0.456299999999977E+02  0.114849017564951E+01  0.194360719811315E-01  0.870459068935856E+00  0.147309097449598E-01
     0.456399999999977E+02  0.114844653197754E+01  0.193999039031671E-01  0.870493056271721E+00  0.147046302721352E-01
     0.456499999999977E+02  0.114840210430382E+01  0.193627971200374E-01  0.870527662555508E+00  0.146776555478893E-01
     0.456599999999977E+02  0.114835686307249E+01  0.193247844877395E-01  0.870562909356466E+00  0.146500109393879E-01
     0.456699999999977E+02  0.114831078016798E+01  0.192858998474026E-01  0.870598817140457E+00  0.146217225202587E-01
     0.456799999999977E+02  0.114826382894813E+01  0.192461779516013E-01  0.870635405247169E+00  0.145928170146239E-01
     0.456899999999977E+02  0.114821598427304E+01  0.192056543897454E-01  0.870672691870620E+00  0.145633217405899E-01
     0.456999999999977E+02  0.114816722252950E+01  0.191643655128386E-01  0.870710694042933E+00  0.145332645534109E-01
     0.457099999999977E+02  0.114811752165104E+01  0.191223483578947E-01  0.870749427621361E+00  0.145026737885410E-01
     0.457199999999977E+02  0.114806686113377E+01  0.190796405722918E-01  0.870788907278506E+00  0.144715782047791E-01
     0.457299999999977E+02  0.114801522204793E+01  0.190362803383362E-01  0.870829146495673E+00  0.144400069277075E-01
     0.457399999999977E+02  0.114796258704527E+01  0.189923062983005E-01  0.870870157559295E+00  0.144079893936152E-01
     0.457499999999977E+02  0.114790894036249E+01  0.189477574801835E-01  0.870911951560325E+00  0.143755552940874E-01
     0.457599999999977E+02  0.114785426782064E+01  0.189026732244331E-01  0.870954538396519E+00  0.143427345214340E-01
     0.457699999999977E+02  0.114779855682079E+01  0.188570931118563E-01  0.870997926777483E+00  0.143095571151178E-01
     0.457799999999977E+02  0.114774179633608E+01  0.188110568929268E-01  0.871042124232383E+00  0.142760532093346E-01
     0.457899999999977E+02  0.114768397690027E+01  0.187646044186864E-01  0.871087137120186E+00  0.142422529818822E-01
     0.457999999999977E+02  0.114762509059291E+01  0.187177755734196E-01  0.871132970642293E+00  0.142081866044464E-01
     0.458099999999977E+02  0.114756513102149E+01  0.186706102092678E-01  0.871179628857450E+00  0.141738841944191E-01
     0.458199999999977E+02  0.114750409330056E+01  0.186231480829274E-01  0.871227114698762E+00  0.141393757683503E-01
     0.458299999999977E+02  0.114744197402809E+01  0.185754287945668E-01  0.871275429992700E+00  0.141046911971243E-01
     0.458399999999977E+02  0.114737877125933E+01  0.185274917290755E-01  0.871324575479917E+00  0.140698601629397E-01
     0.458499999999977E+02  0.114731448447820E+01  0.184793759997441E-01  0.871374550837757E+00  0.140349121181560E-01
     0.458599999999977E+02  0.114724911456664E+01  0.184311203944591E-01  0.871425354704273E+00  0.139998762460633E-01
     0.458699999999977E+02  0.114718266377189E+01  0.183827633244782E-01  0.871476984703639E+00  0.139647814236168E-01
     0.458799999999977E+02  0.114711513567202E+01  0.183343427758372E-01  0.871529437472769E+00  0.139296561861659E-01
     0.458899999999976E+02  0.114704653513998E+01  0.182858962634273E-01  0.871582708689029E+00  0.138945286941995E-01
     0.458999999999976E+02  0.114697686830617E+01  0.182374607877627E-01  0.871636793098877E+00  0.138594267021161E-01
     0.459099999999976E+02  0.114690614251987E+01  0.181890727944482E-01  0.871691684547298E+00  0.138243775290194E-01
     0.459199999999976E+02  0.114683436630971E+01  0.181407681363431E-01  0.871747376007891E+00  0.137894080315290E-01
     0.459299999999976E+02  0.114676154934328E+01  0.180925820384039E-01  0.871803859613483E+00  0.137545445785892E-01
     0.459399999999976E+02  0.114668770238612E+01  0.180445490651787E-01  0.871861126687136E+00  0.137198130282473E-01
     0.459499999999976E+02  0.114661283726024E+01  0.179967030909135E-01  0.871919167773425E+00  0.136852387063702E-01
     0.459599999999976E+02  0.114653696680233E+01  0.179490772722239E-01  0.871977972669877E+00  0.136508463872558E-01
     0.459699999999976E+02  0.114646010482182E+01  0.179017040232733E-01  0.872037530458447E+00  0.136166602760936E-01
     0.459799999999976E+02  0.114638226605892E+01  0.178546149933930E-01  0.872097829536948E+00  0.135827039932207E-01
     0.459899999999976E+02  0.114630346614278E+01  0.178078410470704E-01  0.872158857650311E+00  0.135490005601159E-01
     0.459999999999976E+02  0.114622372154991E+01  0.177614122462283E-01  0.872220601921609E+00  0.135155723870687E-01
     0.460099999999976E+02  0.114614304956297E+01  0.177153578347072E-01  0.872283048882744E+00  0.134824412624580E-01
     0.460199999999976E+02  0.114606146823001E+01  0.176697062248641E-01  0.872346184504726E+00  0.134496283435698E-01
     0.460299999999976E+02  0.114597899632436E+01  0.176244849861920E-01  0.872409994227476E+00  0.134171541488829E-01
     0.460399999999976E+02  0.114589565330509E+01  0.175797208358631E-01  0.872474462989081E+00  0.133850385517467E-01
     0.460499999999976E+02  0.114581145927831E+01  0.175354396310966E-01  0.872539575254449E+00  0.133533007753771E-01
     0.460599999999976E+02  0.114572643495924E+01  0.174916663632483E-01  0.872605315043317E+00  0.133219593890909E-01
     0.460699999999976E+02  0.114564060163520E+01  0.174484251535201E-01  0.872671665957555E+00  0.132910323057028E-01
     0.460799999999976E+02  0.114555398112953E+01  0.174057392501840E-01  0.872738611207743E+00  0.132605367800053E-01
     0.460899999999976E+02  0.114546659576655E+01  0.173636310272166E-01  0.872806133638977E+00  0.132304894082545E-01
     0.460999999999976E+02  0.114537846833747E+01  0.173221219842419E-01  0.872874215755881E+00  0.132009061285828E-01
     0.461099999999976E+02  0.114528962206743E+01  0.172812327476767E-01  0.872942839746805E+00  0.131718022222629E-01
     0.461199999999976E+02  0.114520008058368E+01  0.172409830729793E-01  0.873011987507196E+00  0.131431923157464E-01
     0.461299999999976E+02  0.114510986788474E+01  0.172013918478986E-01  0.873081640662122E+00  0.131150903834033E-01
     0.461399999999976E+02  0.114501900831082E+01  0.171624770966278E-01  0.873151780587957E+00  0.130875097508886E-01
     0.461499999999976E+02  0.114492752651529E+01  0.171242559847655E-01  0.873222388433209E+00  0.130604630990666E-01
     0.461599999999976E+02  0.114483544743734E+01  0.170867448249903E-01  0.873293445138514E+00  0.130339624684229E-01
     0.461699999999976E+02  0.114474279627566E+01  0.170499590833598E-01  0.873364931455781E+00  0.130080192638981E-01
     0.461799999999976E+02  0.114464959846342E+01  0.170139133861455E-01  0.873436827966519E+00  0.129826442600783E-01
     0.461899999999976E+02  0.114455587964411E+01  0.169786215271192E-01  0.873509115099348E+00  0.129578476066824E-01
     0.461999999999976E+02  0.114446166564868E+01  0.169440964752116E-01  0.873581773146718E+00  0.129336388342852E-01
     0.462099999999976E+02  0.114436698247358E+01  0.169103503824644E-01  0.873654782280849E+00  0.129100268602217E-01
     0.462199999999976E+02  0.114427185625991E+01  0.168773945922022E-01  0.873728122568930E+00  0.128870199946178E-01
     0.462299999999976E+02  0.114417631327350E+01  0.168452396473576E-01  0.873801773987586E+00  0.128646259464984E-01
     0.462399999999976E+02  0.114408037988599E+01  0.168138952988784E-01  0.873875716436657E+00  0.128428518299234E-01
     0.462499999999976E+02  0.114398408255682E+01  0.167833705141606E-01  0.873949929752304E+00  0.128217041701094E-01
     0.462599999999976E+02  0.114388744781607E+01  0.167536734854449E-01  0.874024393719497E+00  0.128011889094922E-01
     0.462699999999976E+02  0.114379050224814E+01  0.167248116381251E-01  0.874099088083891E+00  0.127813114136949E-01
     0.462799999999976E+02  0.114369327247625E+01  0.166967916389178E-01  0.874173992563152E+00  0.127620764773634E-01
     0.462899999999976E+02  0.114359578514759E+01  0.166696194038477E-01  0.874249086857757E+00  0.127434883298379E-01
     0.462999999999976E+02  0.114349806691930E+01  0.166433001060053E-01  0.874324350661308E+00  0.127255506406303E-01
     0.463099999999976E+02  0.114340014444488E+01  0.166178381830416E-01  0.874399763670398E+00  0.127082665246812E-01
     0.463199999999976E+02  0.114330204436142E+01  0.165932373443630E-01  0.874475305594082E+00  0.126916385473723E-01
     0.463299999999976E+02  0.114320379327714E+01  0.165695005779981E-01  0.874550956162977E+00  0.126756687292747E-01
     0.463399999999976E+02  0.114310541775953E+01  0.165466301571100E-01  0.874626695138042E+00  0.126603585506136E-01
     0.463499999999976E+02  0.114300694432388E+01  0.165246276461316E-01  0.874702502319085E+00  0.126457089554363E-01
     0.463599999999976E+02  0.114290839942217E+01  0.165034939065056E-01  0.874778357553029E+00  0.126317203554707E-01
     0.463699999999976E+02  0.114280980943222E+01  0.164832291020148E-01  0.874854240741989E+00  0.126183926336649E-01
     0.463799999999976E+02  0.114271120064717E+01  0.164638327036925E-01  0.874930131851197E+00  0.126057251474036E-01
     0.463899999999975E+02  0.114261259926507E+01  0.164453034943042E-01  0.875006010916824E+00  0.125937167313954E-01
     0.463999999999975E+02  0.114251403137866E+01  0.164276395724007E-01  0.875081858053738E+00  0.125823657002327E-01
     0.464099999999975E+02  0.114241552296521E+01  0.164108383559389E-01  0.875157653463245E+00  0.125716698506254E-01
