#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.461399999999976E+02  0.114477282877885E+01  0.171042866458463E-01  0.873340793085447E+00  0.130487646884305E-01
     0.461499999999976E+02  0.114468072615103E+01  0.170677734820319E-01  0.873411863470589E+00  0.130230163762437E-01
     0.461599999999976E+02  0.114458807219510E+01  0.170319777100875E-01  0.873483348043580E+00  0.129978192813764E-01
     0.461699999999976E+02  0.114449489179880E+01  0.169969136484310E-01  0.873555227792341E+00  0.129731839611672E-01
     0.461799999999976E+02  0.114440121007032E+01  0.169625948083375E-01  0.873627483543700E+00  0.129491203665092E-01
     0.461899999999976E+02  0.114430705231620E+01  0.169290339001760E-01  0.873700095979530E+00  0.129256378464907E-01
     0.461999999999976E+02  0.114421244402013E+01  0.168962428399364E-01  0.873773045652177E+00  0.129027451532159E-01
     0.462099999999976E+02  0.114411741082275E+01  0.168642327559804E-01  0.873846312999211E+00  0.128804504467566E-01
     0.462199999999976E+02  0.114402197850230E+01  0.168330139959502E-01  0.873919878357527E+00  0.128587613001893E-01
     0.462299999999976E+02  0.114392617295613E+01  0.168025961337731E-01  0.873993721976808E+00  0.128376847046690E-01
     0.462399999999976E+02  0.114383002018311E+01  0.167729879767036E-01  0.874067824032395E+00  0.128172270745017E-01
     0.462499999999976E+02  0.114373354626675E+01  0.167441975723493E-01  0.874142164637579E+00  0.127973942521740E-01
     0.462599999999976E+02  0.114363677735909E+01  0.167162322156281E-01  0.874216723855361E+00  0.127781915133036E-01
     0.462699999999976E+02  0.114353973966536E+01  0.166890984556114E-01  0.874291481709702E+00  0.127596235714777E-01
     0.462799999999976E+02  0.114344245942923E+01  0.166628021022092E-01  0.874366418196311E+00  0.127416945829484E-01
     0.462899999999976E+02  0.114334496291869E+01  0.166373482326557E-01  0.874441513292986E+00  0.127244081511560E-01
     0.462999999999976E+02  0.114324727641254E+01  0.166127411977632E-01  0.874516746969577E+00  0.127077673310571E-01
     0.463099999999976E+02  0.114314942618736E+01  0.165889846279088E-01  0.874592099197576E+00  0.126917746332325E-01
     0.463199999999976E+02  0.114305143850493E+01  0.165660814387271E-01  0.874667549959400E+00  0.126764320277585E-01
     0.463299999999976E+02  0.114295333960013E+01  0.165440338364849E-01  0.874743079257388E+00  0.126617409478224E-01
     0.463399999999976E+02  0.114285515566912E+01  0.165228433231157E-01  0.874818667122571E+00  0.126477022930700E-01
     0.463499999999976E+02  0.114275691285789E+01  0.165025107008973E-01  0.874894293623232E+00  0.126343164326732E-01
     0.463599999999976E+02  0.114265863725106E+01  0.164830360767611E-01  0.874969938873324E+00  0.126215832081106E-01
     0.463699999999976E+02  0.114256035486080E+01  0.164644188662205E-01  0.875045583040767E+00  0.126095019356544E-01
     0.463799999999976E+02  0.114246209161602E+01  0.164466577969142E-01  0.875121206355674E+00  0.125980714085626E-01
     0.463899999999975E+02  0.114236387335155E+01  0.164297509117627E-01  0.875196789118548E+00  0.125872898989753E-01
     0.463999999999975E+02  0.114226572579738E+01  0.164136955717378E-01  0.875272311708490E+00  0.125771551595191E-01
     0.464099999999975E+02  0.114216767456793E+01  0.163984884582520E-01  0.875347754591457E+00  0.125676644246256E-01
     0.464199999999975E+02  0.114206974515117E+01  0.163841255751746E-01  0.875423098328615E+00  0.125588144115716E-01
     0.464299999999975E+02  0.114197196289766E+01  0.163706022504895E-01  0.875498323584818E+00  0.125506013212531E-01
     0.464399999999975E+02  0.114187435300944E+01  0.163579131376076E-01  0.875573411137270E+00  0.125430208387068E-01
     0.464499999999975E+02  0.114177694052861E+01  0.163460522163560E-01  0.875648341884385E+00  0.125360681333965E-01
     0.464599999999975E+02  0.114167975032571E+01  0.163350127936663E-01  0.875723096854903E+00  0.125297378592839E-01
     0.464699999999975E+02  0.114158280708774E+01  0.163247875039878E-01  0.875797657217292E+00  0.125240241547049E-01
     0.464799999999975E+02  0.114148613530577E+01  0.163153683094573E-01  0.875872004289457E+00  0.125189206420779E-01
     0.464899999999975E+02  0.114138975926221E+01  0.163067464998593E-01  0.875946119548824E+00  0.125144204274718E-01
     0.464999999999975E+02  0.114129370301755E+01  0.162989126924118E-01  0.876019984642790E+00  0.125105161000623E-01
     0.465099999999975E+02  0.114119799039662E+01  0.162918568314220E-01  0.876093581399609E+00  0.125071997315116E-01
     0.465199999999975E+02  0.114110264497429E+01  0.162855681878528E-01  0.876166891839706E+00  0.125044628753061E-01
     0.465299999999975E+02  0.114100769006060E+01  0.162800353588493E-01  0.876239898187486E+00  0.125022965660899E-01
     0.465399999999975E+02  0.114091314868526E+01  0.162752462672761E-01  0.876312582883625E+00  0.125006913190359E-01
     0.465499999999975E+02  0.114081904358153E+01  0.162711881613194E-01  0.876384928597895E+00  0.124996371292970E-01
     0.465599999999975E+02  0.114072539716938E+01  0.162678476142110E-01  0.876456918242521E+00  0.124991234715827E-01
     0.465699999999975E+02  0.114063223153797E+01  0.162652105241342E-01  0.876528534986110E+00  0.124991392999097E-01
     0.465799999999975E+02  0.114053956842741E+01  0.162632621143758E-01  0.876599762268144E+00  0.124996730475762E-01
     0.465899999999975E+02  0.114044742920978E+01  0.162619869337904E-01  0.876670583814068E+00  0.125007126274125E-01
     0.465999999999975E+02  0.114035583486935E+01  0.162613688576443E-01  0.876740983650966E+00  0.125022454323616E-01
     0.466099999999975E+02  0.114026480598213E+01  0.162613910889120E-01  0.876810946123842E+00  0.125042583364466E-01
     0.466199999999975E+02  0.114017436269455E+01  0.162620361600987E-01  0.876880455912500E+00  0.125067376961826E-01
     0.466299999999975E+02  0.114008452470141E+01  0.162632859356632E-01  0.876949498049022E+00  0.125096693524919E-01
     0.466399999999975E+02  0.113999531122311E+01  0.162651216151213E-01  0.877018057935840E+00  0.125130386331844E-01
     0.466499999999975E+02  0.113990674098206E+01  0.162675237369067E-01  0.877086121364386E+00  0.125168303560643E-01
     0.466599999999975E+02  0.113981883217839E+01  0.162704721830715E-01  0.877153674534305E+00  0.125210288327257E-01
     0.466699999999975E+02  0.113973160246494E+01  0.162739461849070E-01  0.877220704073222E+00  0.125256178731018E-01
     0.466799999999975E+02  0.113964506892160E+01  0.162779243295677E-01  0.877287197057015E+00  0.125305807908296E-01
     0.466899999999975E+02  0.113955924802892E+01  0.162823845677812E-01  0.877353141030590E+00  0.125359004094961E-01
     0.466999999999975E+02  0.113947415564119E+01  0.162873042227251E-01  0.877418524029101E+00  0.125415590698280E-01
     0.467099999999975E+02  0.113938980695896E+01  0.162926600001544E-01  0.877483334599589E+00  0.125475386378875E-01
     0.467199999999975E+02  0.113930621650100E+01  0.162984279998593E-01  0.877547561822985E+00  0.125538205143388E-01
     0.467299999999975E+02  0.113922339807587E+01  0.163045837285325E-01  0.877611195336430E+00  0.125603856448421E-01
     0.467399999999975E+02  0.113914136475310E+01  0.163111021141228E-01  0.877674225355850E+00  0.125672145316360E-01
     0.467499999999975E+02  0.113906012883412E+01  0.163179575217505E-01  0.877736642698734E+00  0.125742872463651E-01
     0.467599999999975E+02  0.113897970182290E+01  0.163251237712548E-01  0.877798438807026E+00  0.125815834442036E-01
     0.467699999999975E+02  0.113890009439656E+01  0.163325741564403E-01  0.877859605770083E+00  0.125890823793285E-01
     0.467799999999975E+02  0.113882131637592E+01  0.163402814660862E-01  0.877920136347597E+00  0.125967629217867E-01
     0.467899999999975E+02  0.113874337669613E+01  0.163482180067748E-01  0.877980023992403E+00  0.126046035757988E-01
     0.467999999999975E+02  0.113866628337754E+01  0.163563556275915E-01  0.878039262873093E+00  0.126125824995372E-01
     0.468099999999975E+02  0.113859004349687E+01  0.163646657467416E-01  0.878097847896322E+00  0.126206775264111E-01
     0.468199999999975E+02  0.113851466315886E+01  0.163731193801212E-01  0.878155774728717E+00  0.126288661878832E-01
     0.468299999999975E+02  0.113844014746841E+01  0.163816871718731E-01  0.878213039818289E+00  0.126371257378396E-01
     0.468399999999975E+02  0.113836650050357E+01  0.163903394269482E-01  0.878269640415220E+00  0.126454331785249E-01
     0.468499999999975E+02  0.113829372528931E+01  0.163990461456855E-01  0.878325574591933E+00  0.126537652880481E-01
     0.468599999999975E+02  0.113822182377230E+01  0.164077770604127E-01  0.878380841262314E+00  0.126620986494570E-01
     0.468699999999975E+02  0.113815079679691E+01  0.164165016740587E-01  0.878435440199981E+00  0.126704096813708E-01
     0.468799999999975E+02  0.113808064408244E+01  0.164251893007594E-01  0.878489372055460E+00  0.126786746701501E-01
     0.468899999999974E+02  0.113801136420192E+01  0.164338091084260E-01  0.878542638372165E+00  0.126868698035772E-01
     0.468999999999974E+02  0.113794295456247E+01  0.164423301632315E-01  0.878595241601047E+00  0.126949712060066E-01
     0.469099999999974E+02  0.113787541138746E+01  0.164507214759617E-01  0.878647185113790E+00  0.127029549749387E-01
     0.469199999999974E+02  0.113780872970069E+01  0.164589520501602E-01  0.878698473214435E+00  0.127107972189577E-01
     0.469299999999974E+02  0.113774290331259E+01  0.164669909319873E-01  0.878749111149309E+00  0.127184740969655E-01
     0.469399999999974E+02  0.113767792480873E+01  0.164748072616971E-01  0.878799105115135E+00  0.127259618586322E-01
     0.469499999999974E+02  0.113761378554074E+01  0.164823703266235E-01  0.878848462265216E+00  0.127332368859732E-01
     0.469599999999974E+02  0.113755047561977E+01  0.164896496155547E-01  0.878897190713578E+00  0.127402757359547E-01
     0.469699999999974E+02  0.113748798391270E+01  0.164966148743590E-01  0.878945299536965E+00  0.127470551840152E-01
     0.469799999999974E+02  0.113742629804115E+01  0.165032361627144E-01  0.878992798774580E+00  0.127535522683839E-01
     0.469899999999974E+02  0.113736540438344E+01  0.165094839117799E-01  0.879039699425499E+00  0.127597443350655E-01
     0.469999999999974E+02  0.113730528807966E+01  0.165153289826356E-01  0.879086013443647E+00  0.127656090833533E-01
     0.470099999999974E+02  0.113724593303988E+01  0.165207427253042E-01  0.879131753730277E+00  0.127711246117193E-01
     0.470199999999974E+02  0.113718732195569E+01  0.165256970381591E-01  0.879176934123887E+00  0.127762694639282E-01
     0.470299999999974E+02  0.113712943631502E+01  0.165301644275111E-01  0.879221569387508E+00  0.127810226752089E-01
     0.470399999999974E+02  0.113707225642041E+01  0.165341180671574E-01  0.879265675193330E+00  0.127853638183133E-01
     0.470499999999974E+02  0.113701576141074E+01  0.165375318576687E-01  0.879309268104630E+00  0.127892730492858E-01
     0.470599999999974E+02  0.113695992928647E+01  0.165403804851826E-01  0.879352365554986E+00  0.127927311527617E-01
     0.470699999999974E+02  0.113690473693834E+01  0.165426394794663E-01  0.879394985824767E+00  0.127957195866082E-01
     0.470799999999974E+02  0.113685016017960E+01  0.165442852710072E-01  0.879437148014925E+00  0.127982205257211E-01
     0.470899999999974E+02  0.113679617378179E+01  0.165452952468862E-01  0.879478872018088E+00  0.128002169047860E-01
     0.470999999999974E+02  0.113674275151382E+01  0.165456478051889E-01  0.879520178487013E+00  0.128016924598143E-01
     0.471099999999974E+02  0.113668986618455E+01  0.165453224077090E-01  0.879561088800453E+00  0.128026317682648E-01
     0.471199999999974E+02  0.113663748968867E+01  0.165442996307014E-01  0.879601625026493E+00  0.128030202875643E-01
     0.471299999999974E+02  0.113658559305566E+01  0.165425612134449E-01  0.879641809883455E+00  0.128028443918432E-01
     0.471399999999974E+02  0.113653414650202E+01  0.165400901043807E-01  0.879681666698462E+00  0.128020914067086E-01
     0.471499999999974E+02  0.113648311948626E+01  0.165368705046021E-01  0.879721219363783E+00  0.128007496418827E-01
     0.471599999999974E+02  0.113643248076683E+01  0.165328879084749E-01  0.879760492291085E+00  0.127988084215427E-01
     0.471699999999974E+02  0.113638219846254E+01  0.165281291411859E-01  0.879799510363724E+00  0.127962581122068E-01
     0.471799999999974E+02  0.113633224011551E+01  0.165225823930215E-01  0.879838298887251E+00  0.127930901480211E-01
     0.471899999999974E+02  0.113628257275622E+01  0.165162372501997E-01  0.879876883538279E+00  0.127892970533152E-01
     0.471999999999974E+02  0.113623316297068E+01  0.165090847220888E-01  0.879915290311906E+00  0.127848724623042E-01
     0.472099999999974E+02  0.113618397696919E+01  0.165011172646656E-01  0.879953545467871E+00  0.127798111358309E-01
     0.472199999999974E+02  0.113613498065679E+01  0.164923288000845E-01  0.879991675475643E+00  0.127741089750548E-01
     0.472299999999974E+02  0.113608613970477E+01  0.164827147322461E-01  0.880029706958654E+00  0.127677630320101E-01
     0.472399999999974E+02  0.113603741962329E+01  0.164722719582754E-01  0.880067666637873E+00  0.127607715169726E-01
     0.472499999999974E+02  0.113598878583462E+01  0.164609988758414E-01  0.880105581274957E+00  0.127531338025884E-01
     0.472599999999974E+02  0.113594020374686E+01  0.164488953862701E-01  0.880143477615174E+00  0.127448504247379E-01
     0.472699999999974E+02  0.113589163882770E+01  0.164359628934249E-01  0.880181382330345E+00  0.127359230801235E-01
     0.472799999999974E+02  0.113584305667811E+01  0.164222042983531E-01  0.880219321961997E+00  0.127263546205876E-01
     0.472899999999974E+02  0.113579442310557E+01  0.164076239897159E-01  0.880257322864980E+00  0.127161490441832E-01
     0.472999999999974E+02  0.113574570419655E+01  0.163922278300454E-01  0.880295411151733E+00  0.127053114830408E-01
     0.473099999999974E+02  0.113569686638800E+01  0.163760231378907E-01  0.880333612637435E+00  0.126938481880854E-01
     0.473199999999974E+02  0.113564787653758E+01  0.163590186659382E-01  0.880371952786242E+00  0.126817665106796E-01
     0.473299999999974E+02  0.113559870199232E+01  0.163412245752125E-01  0.880410456658802E+00  0.126690748812815E-01
     0.473399999999974E+02  0.113554931065557E+01  0.163226524054822E-01  0.880449148861255E+00  0.126557827852216E-01
     0.473499999999974E+02  0.113549967105175E+01  0.163033150420157E-01  0.880488053495887E+00  0.126419007357162E-01
     0.473599999999974E+02  0.113544975238904E+01  0.162832266788474E-01  0.880527194113619E+00  0.126274402442504E-01
     0.473699999999974E+02  0.113539952461944E+01  0.162624027787344E-01  0.880566593668485E+00  0.126124137884722E-01
     0.473799999999974E+02  0.113534895849620E+01  0.162408600299931E-01  0.880606274474248E+00  0.125968347777525E-01
     0.473899999999974E+02  0.113529802562839E+01  0.162186163004260E-01  0.880646258163293E+00  0.125807175165753E-01
     0.473999999999973E+02  0.113524669853247E+01  0.161956905885523E-01  0.880686565647908E+00  0.125640771659291E-01
     0.474099999999973E+02  0.113519495068066E+01  0.161721029723719E-01  0.880727217084065E+00  0.125469297028795E-01
     0.474199999999973E+02  0.113514275654598E+01  0.161478745558991E-01  0.880768231837784E+00  0.125292918785070E-01
     0.474299999999973E+02  0.113509009164398E+01  0.161230274137061E-01  0.880809628454172E+00  0.125111811743989E-01
     0.474399999999973E+02  0.113503693257089E+01  0.160975845337248E-01  0.880851424629166E+00  0.124926157578879E-01
     0.474499999999973E+02  0.113498325703827E+01  0.160715697585560E-01  0.880893637184058E+00  0.124736144362299E-01
     0.474599999999973E+02  0.113492904390399E+01  0.160450077255356E-01  0.880936282042805E+00  0.124541966099135E-01
     0.474699999999973E+02  0.113487427319969E+01  0.160179238058102E-01  0.880979374212157E+00  0.124343822252966E-01
     0.474799999999973E+02  0.113481892615448E+01  0.159903440426675E-01  0.881022927764583E+00  0.124141917267567E-01
     0.474899999999973E+02  0.113476298521505E+01  0.159622950893671E-01  0.881066955824002E+00  0.123936460085433E-01
     0.474999999999973E+02  0.113470643406223E+01  0.159338041467096E-01  0.881111470554269E+00  0.123727663665129E-01
     0.475099999999973E+02  0.113464925762393E+01  0.159048989005762E-01  0.881156483150395E+00  0.123515744499251E-01
     0.475199999999973E+02  0.113459144208460E+01  0.158756074596640E-01  0.881202003832431E+00  0.123300922134665E-01
     0.475299999999973E+02  0.113453297489127E+01  0.158459582936295E-01  0.881248041841964E+00  0.123083418696655E-01
     0.475399999999973E+02  0.113447384475628E+01  0.158159801718467E-01  0.881294605441144E+00  0.122863458418533E-01
     0.475499999999973E+02  0.113441404165675E+01  0.157857021029745E-01  0.881341701914157E+00  0.122641267178136E-01
     0.475599999999973E+02  0.113435355683099E+01  0.157551532755126E-01  0.881389337571058E+00  0.122417072042588E-01
     0.475699999999973E+02  0.113429238277186E+01  0.157243629995172E-01  0.881437517753854E+00  0.122191100822570E-01
     0.475799999999973E+02  0.113423051321733E+01  0.156933606496325E-01  0.881486246844741E+00  0.121963581637262E-01
     0.475899999999973E+02  0.113416794313828E+01  0.156621756095798E-01  0.881535528276372E+00  0.121734742490997E-01
     0.475999999999973E+02  0.113410466872384E+01  0.156308372182350E-01  0.881585364544051E+00  0.121504810862585E-01
     0.476099999999973E+02  0.113404068736418E+01  0.155993747174091E-01  0.881635757219718E+00  0.121274013308136E-01
     0.476199999999973E+02  0.113397599763119E+01  0.155678172014321E-01  0.881686706967615E+00  0.121042575078107E-01
     0.476299999999973E+02  0.113391059925695E+01  0.155361935686297E-01  0.881738213561506E+00  0.120810719749213E-01
     0.476399999999973E+02  0.113384449311040E+01  0.155045324747667E-01  0.881790275903314E+00  0.120578668871704E-01
     0.476499999999973E+02  0.113377768117213E+01  0.154728622885157E-01  0.881842892043067E+00  0.120346641632446E-01
     0.476599999999973E+02  0.113371016650766E+01  0.154412110490016E-01  0.881896059200015E+00  0.120114854534103E-01
     0.476699999999973E+02  0.113364195323925E+01  0.154096064254554E-01  0.881949773784797E+00  0.119883521090675E-01
     0.476799999999973E+02  0.113357304651638E+01  0.153780756790007E-01  0.882004031422545E+00  0.119652851539494E-01
     0.476899999999973E+02  0.113350345248522E+01  0.153466456265845E-01  0.882058826976794E+00  0.119423052569752E-01
     0.476999999999973E+02  0.113343317825701E+01  0.153153426070537E-01  0.882114154574094E+00  0.119194327067513E-01
     0.477099999999973E+02  0.113336223187571E+01  0.152841924493661E-01  0.882170007629209E+00  0.118966873877108E-01
     0.477199999999973E+02  0.113329062228488E+01  0.152532204429192E-01  0.882226378870793E+00  0.118740887578719E-01
     0.477299999999973E+02  0.113321835929406E+01  0.152224513099671E-01  0.882283260367446E+00  0.118516558281927E-01
     0.477399999999973E+02  0.113314545354474E+01  0.151919091800897E-01  0.882340643554057E+00  0.118294071434898E-01
     0.477499999999973E+02  0.113307191647600E+01  0.151616175666725E-01  0.882398519258322E+00  0.118073607648859E-01
     0.477599999999973E+02  0.113299776028996E+01  0.151315993453445E-01  0.882456877727387E+00  0.117855342537457E-01
     0.477699999999973E+02  0.113292299791721E+01  0.151018767343207E-01  0.882515708654496E+00  0.117639446570541E-01
     0.477799999999973E+02  0.113284764298218E+01  0.150724712765870E-01  0.882575001205601E+00  0.117426084941895E-01
     0.477899999999973E+02  0.113277170976872E+01  0.150434038238621E-01  0.882634744045847E+00  0.117215417450386E-01
     0.477999999999973E+02  0.113269521318581E+01  0.150146945222682E-01  0.882694925365875E+00  0.117007598393998E-01
     0.478099999999973E+02  0.113261816873358E+01  0.149863627996377E-01  0.882755532907892E+00  0.116802776476182E-01
     0.478199999999973E+02  0.113254059246968E+01  0.149584273543805E-01  0.882816553991449E+00  0.116601094723934E-01
     0.478299999999973E+02  0.113246250097604E+01  0.149309061458388E-01  0.882877975538885E+00  0.116402690417015E-01
     0.478399999999973E+02  0.113238391132614E+01  0.149038163860469E-01  0.882939784100396E+00  0.116207695027717E-01
     0.478499999999973E+02  0.113230484105276E+01  0.148771745328239E-01  0.883001965878701E+00  0.116016234170564E-01
     0.478599999999973E+02  0.113222530811627E+01  0.148509962841162E-01  0.883064506753273E+00  0.115828427561354E-01
     0.478699999999973E+02  0.113214533087354E+01  0.148252965735147E-01  0.883127392304106E+00  0.115644388984946E-01
     0.478799999999973E+02  0.113206492804747E+01  0.148000895668701E-01  0.883190607835011E+00  0.115464226271203E-01
     0.478899999999973E+02  0.113198411869709E+01  0.147753886599298E-01  0.883254138396414E+00  0.115288041278524E-01
     0.478999999999972E+02  0.113190292218843E+01  0.147512064769235E-01  0.883317968807667E+00  0.115115929884396E-01
     0.479099999999972E+02  0.113182135816591E+01  0.147275548700257E-01  0.883382083678839E+00  0.114947981982423E-01
     0.479199999999972E+02  0.113173944652449E+01  0.147044449196259E-01  0.883446467432013E+00  0.114784281485331E-01
     0.479299999999972E+02  0.113165720738247E+01  0.146818869353405E-01  0.883511104322076E+00  0.114624906333411E-01
     0.479399999999972E+02  0.113157466105489E+01  0.146598904577029E-01  0.883575978457014E+00  0.114469928507962E-01
     0.479499999999972E+02  0.113149182802764E+01  0.146384642604704E-01  0.883641073817716E+00  0.114319414049257E-01
     0.479599999999972E+02  0.113140872893219E+01  0.146176163534930E-01  0.883706374277311E+00  0.114173423078621E-01
     0.479699999999972E+02  0.113132538452089E+01  0.145973539860898E-01  0.883771863620041E+00  0.114032009824224E-01
     0.479799999999972E+02  0.113124181564291E+01  0.145776836508838E-01  0.883837525559691E+00  0.113895222650222E-01
     0.479899999999972E+02  0.113115804322077E+01  0.145586110880484E-01  0.883903343757601E+00  0.113763104088903E-01
     0.479999999999972E+02  0.113107408822730E+01  0.145401412899268E-01  0.883969301840271E+00  0.113635690875561E-01
     0.480099999999972E+02  0.113098997166329E+01  0.145222785059835E-01  0.884035383416595E+00  0.113513013985784E-01
     0.480199999999972E+02  0.113090571453548E+01  0.145050262480564E-01  0.884101572094734E+00  0.113395098674955E-01
     0.480299999999972E+02  0.113082133783503E+01  0.144883872958795E-01  0.884167851498665E+00  0.113281964519732E-01
     0.480399999999972E+02  0.113073686251649E+01  0.144723637028512E-01  0.884234205284425E+00  0.113173625461345E-01
     0.480499999999972E+02  0.113065230947709E+01  0.144569568020271E-01  0.884300617156082E+00  0.113070089850556E-01
     0.480599999999972E+02  0.113056769953636E+01  0.144421672123204E-01  0.884367070881450E+00  0.112971360494181E-01
     0.480699999999972E+02  0.113048305341614E+01  0.144279948448976E-01  0.884433550307592E+00  0.112877434703085E-01
     0.480799999999972E+02  0.113039839172078E+01  0.144144389097590E-01  0.884500039376117E+00  0.112788304341605E-01
     0.480899999999972E+02  0.113031373491774E+01  0.144014979225025E-01  0.884566522138318E+00  0.112703955878386E-01
     0.480999999999972E+02  0.113022910331819E+01  0.143891697112663E-01  0.884632982770157E+00  0.112624370438636E-01
     0.481099999999972E+02  0.113014451705802E+01  0.143774514238561E-01  0.884699405587143E+00  0.112549523857846E-01
     0.481199999999972E+02  0.113005999607880E+01  0.143663395350618E-01  0.884765775059102E+00  0.112479386737046E-01
     0.481299999999972E+02  0.112997556010902E+01  0.143558298541761E-01  0.884832075824894E+00  0.112413924499695E-01
     0.481399999999972E+02  0.112989122864534E+01  0.143459175327250E-01  0.884898292707057E+00  0.112353097450314E-01
     0.481499999999972E+02  0.112980702093391E+01  0.143365970724321E-01  0.884964410726443E+00  0.112296860835047E-01
     0.481599999999972E+02  0.112972295595173E+01  0.143278623334325E-01  0.885030415116825E+00  0.112245164904274E-01
     0.481699999999972E+02  0.112963905238811E+01  0.143197065427627E-01  0.885096291339517E+00  0.112197954977524E-01
     0.481799999999972E+02  0.112955532862601E+01  0.143121223031493E-01  0.885162025098001E+00  0.112155171510863E-01
     0.481899999999972E+02  0.112947180272347E+01  0.143051016021293E-01  0.885227602352595E+00  0.112116750167012E-01
     0.481999999999972E+02  0.112938849239491E+01  0.142986358215275E-01  0.885293009335142E+00  0.112082621888457E-01
     0.482099999999972E+02  0.112930541499254E+01  0.142927157473294E-01  0.885358232563756E+00  0.112052712973800E-01
     0.482199999999972E+02  0.112922258748757E+01  0.142873315799799E-01  0.885423258857605E+00  0.112026945157650E-01
     0.482299999999972E+02  0.112914002645149E+01  0.142824729451477E-01  0.885488075351742E+00  0.112005235694348E-01
     0.482399999999972E+02  0.112905774803725E+01  0.142781289049921E-01  0.885552669511982E+00  0.111987497445833E-01
     0.482499999999972E+02  0.112897576796041E+01  0.142742879699695E-01  0.885617029149813E+00  0.111973638973947E-01
     0.482599999999972E+02  0.112889410148029E+01  0.142709381112230E-01  0.885681142437337E+00  0.111963564637521E-01
     0.482699999999972E+02  0.112881276338109E+01  0.142680667735915E-01  0.885744997922229E+00  0.111957174694546E-01
     0.482799999999972E+02  0.112873176795298E+01  0.142656608892812E-01  0.885808584542688E+00  0.111954365409750E-01
     0.482899999999972E+02  0.112865112897330E+01  0.142637068922388E-01  0.885871891642377E+00  0.111955029167910E-01
     0.482999999999972E+02  0.112857085968771E+01  0.142621907332652E-01  0.885934908985314E+00  0.111959054593195E-01
     0.483099999999972E+02  0.112849097279150E+01  0.142610978959093E-01  0.885997626770695E+00  0.111966326674858E-01
     0.483199999999972E+02  0.112841148041103E+01  0.142604134131792E-01  0.886060035647615E+00  0.111976726899559E-01
     0.483299999999972E+02  0.112833239408525E+01  0.142601218851057E-01  0.886122126729662E+00  0.111990133390599E-01
     0.483399999999972E+02  0.112825372474752E+01  0.142602074971921E-01  0.886183891609329E+00  0.112006421054326E-01
     0.483499999999972E+02  0.112817548270762E+01  0.142606540397813E-01  0.886245322372224E+00  0.112025461733953E-01
     0.483599999999972E+02  0.112809767763414E+01  0.142614449283679E-01  0.886306411611022E+00  0.112047124370992E-01
     0.483699999999972E+02  0.112802031853713E+01  0.142625632248815E-01  0.886367152439110E+00  0.112071275174507E-01
     0.483799999999972E+02  0.112794341375131E+01  0.142639916599604E-01  0.886427538503884E+00  0.112097777798332E-01
     0.483899999999972E+02  0.112786697091966E+01  0.142657126562343E-01  0.886487563999638E+00  0.112126493526379E-01
     0.483999999999971E+02  0.112779099697767E+01  0.142677083526288E-01  0.886547223679993E+00  0.112157281466128E-01
     0.484099999999971E+02  0.112771549813813E+01  0.142699606296976E-01  0.886606512869802E+00  0.112189998750340E-01
     0.484199999999971E+02  0.112764047987673E+01  0.142724511359875E-01  0.886665427476479E+00  0.112224500747001E-01
     0.484299999999971E+02  0.112756594691837E+01  0.142751613154311E-01  0.886723964000684E+00  0.112260641277461E-01
     0.484399999999971E+02  0.112749190322436E+01  0.142780724357599E-01  0.886782119546302E+00  0.112298272842668E-01
     0.484499999999971E+02  0.112741835198062E+01  0.142811656179209E-01  0.886839891829649E+00  0.112337246857376E-01
     0.484599999999971E+02  0.112734529558682E+01  0.142844218664779E-01  0.886897279187845E+00  0.112377413892130E-01
     0.484699999999971E+02  0.112727273564671E+01  0.142878221009658E-01  0.886954280586278E+00  0.112418623922778E-01
     0.484799999999971E+02  0.112720067295961E+01  0.142913471881660E-01  0.887010895625108E+00  0.112460726587223E-01
     0.484899999999971E+02  0.112712910751321E+01  0.142949779752584E-01  0.887067124544723E+00  0.112503571449059E-01
     0.484999999999971E+02  0.112705803847767E+01  0.142986953238017E-01  0.887122968230108E+00  0.112547008267669E-01
     0.485099999999971E+02  0.112698746420129E+01  0.143024801444854E-01  0.887178428214045E+00  0.112590887274331E-01
     0.485199999999971E+02  0.112691738220752E+01  0.143063134325885E-01  0.887233506679085E+00  0.112635059453792E-01
     0.485299999999971E+02  0.112684778919376E+01  0.143101763040754E-01  0.887288206458248E+00  0.112679376830735E-01
     0.485399999999971E+02  0.112677868103166E+01  0.143140500322493E-01  0.887342531034370E+00  0.112723692760493E-01
     0.485499999999971E+02  0.112671005276928E+01  0.143179160848784E-01  0.887396484538068E+00  0.112767862223325E-01
     0.485599999999971E+02  0.112664189863499E+01  0.143217561617034E-01  0.887450071744263E+00  0.112811742121489E-01
     0.485699999999971E+02  0.112657421204323E+01  0.143255522322267E-01  0.887503298067215E+00  0.112855191578338E-01
     0.485799999999971E+02  0.112650698560216E+01  0.143292865736797E-01  0.887556169554042E+00  0.112898072238575E-01
     0.485899999999971E+02  0.112644021112337E+01  0.143329418090573E-01  0.887608692876673E+00  0.112940248568785E-01
     0.485999999999971E+02  0.112637387963338E+01  0.143365009451047E-01  0.887660875322229E+00  0.112981588157315E-01
     0.486099999999971E+02  0.112630798138737E+01  0.143399474101347E-01  0.887712724781786E+00  0.113021962012539E-01
     0.486199999999971E+02  0.112624250588480E+01  0.143432650915539E-01  0.887764249737533E+00  0.113061244858506E-01
