#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.444499999999979E+02  0.110788103798590E+01  0.478504998295067E+00  0.760715336595208E+00  0.328560629128804E+00
     0.444599999999979E+02  0.110735393701600E+01  0.478424650602537E+00  0.761003724187065E+00  0.328786423817236E+00
     0.444699999999979E+02  0.110682779647423E+01  0.478352100549540E+00  0.761287948888501E+00  0.329015670399587E+00
     0.444799999999979E+02  0.110630280982914E+01  0.478287456996116E+00  0.761567851667570E+00  0.329248328638279E+00
     0.444899999999979E+02  0.110577920422337E+01  0.478230785964396E+00  0.761843278610101E+00  0.329484320667150E+00
     0.444999999999979E+02  0.110525722298396E+01  0.478182101371962E+00  0.762114093921858E+00  0.329723535244456E+00
     0.445099999999979E+02  0.110473710596372E+01  0.478141362774644E+00  0.762380190491423E+00  0.329965836456598E+00
     0.445199999999979E+02  0.110421907041724E+01  0.478108480426600E+00  0.762641496554480E+00  0.330211075679172E+00
     0.445299999999979E+02  0.110370329504139E+01  0.478083326959257E+00  0.762897977535110E+00  0.330459105149990E+00
     0.445399999999979E+02  0.110318990937505E+01  0.478065754070614E+00  0.763149632803246E+00  0.330709791282874E+00
     0.445499999999979E+02  0.110267899001581E+01  0.478055611927064E+00  0.763396487788703E+00  0.330963025882599E+00
     0.445599999999979E+02  0.110217056417409E+01  0.478052768606310E+00  0.763638582534341E+00  0.331218733707244E+00
     0.445699999999979E+02  0.110166462007555E+01  0.478057126903571E+00  0.763875958265187E+00  0.331476875325201E+00
     0.445799999999979E+02  0.110116112277983E+01  0.478068636185394E+00  0.764108643827842E+00  0.331737444861905E+00
     0.445899999999979E+02  0.110066003323802E+01  0.478087297656461E+00  0.764336643876383E+00  0.332000462936446E+00
     0.445999999999979E+02  0.110016132796436E+01  0.478113162311130E+00  0.764559930443638E+00  0.332265965753551E+00
     0.446099999999979E+02  0.109966501661277E+01  0.478146321848366E+00  0.764778439072406E+00  0.332533991849423E+00
     0.446199999999979E+02  0.109917115503670E+01  0.478186893797662E+00  0.764992070053575E+00  0.332804568317251E+00
     0.446299999999979E+02  0.109867985203178E+01  0.478235002900523E+00  0.765200694613935E+00  0.333077698413633E+00
     0.446399999999979E+02  0.109819126883055E+01  0.478290761308058E+00  0.765404165212379E+00  0.333353352260420E+00
     0.446499999999979E+02  0.109770561141534E+01  0.478354250318357E+00  0.765602328534230E+00  0.333631461932474E+00
     0.446599999999979E+02  0.109722311670425E+01  0.478425506166193E+00  0.765795039397661E+00  0.333911921618891E+00
     0.446699999999979E+02  0.109674403450804E+01  0.478504511820552E+00  0.765982173656395E+00  0.334194592846003E+00
     0.446799999999979E+02  0.109626860773861E+01  0.478591195919571E+00  0.766163638317133E+00  0.334479314051210E+00
     0.446899999999979E+02  0.109579705359138E+01  0.478685438990878E+00  0.766339377470864E+00  0.334765913193839E+00
     0.446999999999979E+02  0.109532954829139E+01  0.478787086102747E+00  0.766509373212506E+00  0.335054221666287E+00
     0.447099999999979E+02  0.109486621750429E+01  0.478895964205909E+00  0.766673641414169E+00  0.335344087584706E+00
     0.447199999999979E+02  0.109440713373491E+01  0.479011901778495E+00  0.766832222928951E+00  0.335635386619474E+00
     0.447299999999979E+02  0.109395232107543E+01  0.479134748067556E+00  0.766985171435748E+00  0.335928028861578E+00
     0.447399999999979E+02  0.109350176665256E+01  0.479264389273521E+00  0.767132539603568E+00  0.336221960765947E+00
     0.447499999999979E+02  0.109305543720002E+01  0.479400759442678E+00  0.767274365490461E+00  0.336517161891868E+00
     0.447599999999979E+02  0.109261329847464E+01  0.479543844559848E+00  0.767410661064439E+00  0.336813636880328E+00
     0.447699999999979E+02  0.109217533484012E+01  0.479693679269190E+00  0.767541404444345E+00  0.337111403768560E+00
     0.447799999999979E+02  0.109174156631729E+01  0.479850336666618E+00  0.767666536947422E+00  0.337410480251751E+00
     0.447899999999979E+02  0.109131206074632E+01  0.480013912562610E+00  0.767785965367481E+00  0.337710869789768E+00
     0.447999999999979E+02  0.109088693937799E+01  0.480184506377528E+00  0.767899569184462E+00  0.338012549482537E+00
     0.448099999999979E+02  0.109046637511540E+01  0.480362201297346E+00  0.768007211723124E+00  0.338315461397438E+00
     0.448199999999979E+02  0.109005058363933E+01  0.480547046421819E+00  0.768108753729698E+00  0.338619508558219E+00
     0.448299999999979E+02  0.108963980863143E+01  0.480739043364997E+00  0.768204067497095E+00  0.338924556162733E+00
     0.448399999999979E+02  0.108923430312317E+01  0.480938139156871E+00  0.768293049588828E+00  0.339230437874509E+00
     0.448499999999979E+02  0.108883430953490E+01  0.481144226428622E+00  0.768375630400954E+00  0.339536966330341E+00
     0.448599999999979E+02  0.108844004115211E+01  0.481357150861629E+00  0.768451779234653E+00  0.339843946420239E+00
     0.448699999999979E+02  0.108805166759163E+01  0.481576724879285E+00  0.768521504170565E+00  0.340151189508284E+00
     0.448799999999978E+02  0.108766930626364E+01  0.481802745698921E+00  0.768584846754391E+00  0.340458526627846E+00
     0.448899999999978E+02  0.108729302101194E+01  0.482035015257303E+00  0.768641872222558E+00  0.340765818821654E+00
     0.448999999999978E+02  0.108692282812611E+01  0.482273359261115E+00  0.768692656617070E+00  0.341072963188379E+00
     0.449099999999978E+02  0.108655870890315E+01  0.482517642730228E+00  0.768737272573632E+00  0.341379893789205E+00
     0.449199999999978E+02  0.108620062703057E+01  0.482767779881511E+00  0.768775775755699E+00  0.341686577278893E+00
     0.449299999999978E+02  0.108584854839505E+01  0.483023736978529E+00  0.768808193822412E+00  0.341993003857394E+00
     0.449399999999978E+02  0.108550246058205E+01  0.483285527741527E+00  0.768834519471399E+00  0.342299174788976E+00
     0.449499999999978E+02  0.108516238937032E+01  0.483553201938370E+00  0.768854708535724E+00  0.342605088215021E+00
     0.449599999999978E+02  0.108482840993611E+01  0.483826828719535E+00  0.768868683415430E+00  0.342910725227558E+00
     0.449699999999978E+02  0.108450065120874E+01  0.484106476988043E+00  0.768876341384667E+00  0.343216038139145E+00
     0.449799999999978E+02  0.108417929276232E+01  0.484392195507716E+00  0.768877566638127E+00  0.343520942584650E+00
     0.449899999999978E+02  0.108386455465776E+01  0.484683995493246E+00  0.768872244418989E+00  0.343825314562969E+00
     0.449999999999978E+02  0.108355668162229E+01  0.484981838087065E+00  0.768860275277896E+00  0.344128992844310E+00
     0.450099999999978E+02  0.108325592373779E+01  0.485285628457231E+00  0.768841587489455E+00  0.344431786425375E+00
     0.450199999999978E+02  0.108296251629388E+01  0.485595217339681E+00  0.768816145903382E+00  0.344733486013747E+00
     0.450299999999978E+02  0.108267666158196E+01  0.485910409822053E+00  0.768783955997800E+00  0.345033877961017E+00
     0.450399999999978E+02  0.108239851514291E+01  0.486230980166265E+00  0.768745062565118E+00  0.345332758720259E+00
     0.450499999999978E+02  0.108212817837127E+01  0.486556690630959E+00  0.768699543204729E+00  0.345629947825739E+00
     0.450599999999978E+02  0.108186569850400E+01  0.486887311698404E+00  0.768647497518765E+00  0.345925297592965E+00
     0.450699999999978E+02  0.108161107600400E+01  0.487222640911227E+00  0.768589033506405E+00  0.346218698188528E+00
     0.450799999999978E+02  0.108136427832605E+01  0.487562517710711E+00  0.768524253045374E+00  0.346510077359489E+00
     0.450899999999978E+02  0.108112525816855E+01  0.487906832215813E+00  0.768453238480722E+00  0.346799394852969E+00
     0.450999999999978E+02  0.108089397369003E+01  0.488255526715875E+00  0.768376042191622E+00  0.347086632295089E+00
     0.451099999999978E+02  0.108067040789227E+01  0.488608589655180E+00  0.768292680597174E+00  0.347371779931633E+00
     0.451199999999978E+02  0.108045458448173E+01  0.488966042925874E+00  0.768203133448020E+00  0.347654822072427E+00
     0.451299999999978E+02  0.108024657800266E+01  0.489327924212936E+00  0.768107348517570E+00  0.347935723265841E+00
     0.451399999999978E+02  0.108004651682326E+01  0.489694266822811E+00  0.768005251056009E+00  0.348214417132819E+00
     0.451499999999978E+02  0.107985457854220E+01  0.490065079780000E+00  0.767896756706737E+00  0.348490799424419E+00
     0.451599999999978E+02  0.107967097842994E+01  0.490440330944400E+00  0.767781786100528E+00  0.348764726283378E+00
     0.451699999999978E+02  0.107949595248387E+01  0.490819935489665E+00  0.767660279105422E+00  0.349036017968888E+00
     0.451799999999978E+02  0.107932973742416E+01  0.491203751346370E+00  0.767532206753490E+00  0.349304467545038E+00
     0.451899999999978E+02  0.107917255038516E+01  0.491591582253791E+00  0.767397579184012E+00  0.349569853341951E+00
     0.451999999999978E+02  0.107902457110497E+01  0.491983188013248E+00  0.767256448492652E+00  0.349831953471256E+00
     0.452099999999978E+02  0.107888592907661E+01  0.492378300538677E+00  0.767108906082380E+00  0.350090560387786E+00
     0.452199999999978E+02  0.107875669744285E+01  0.492776643494765E+00  0.766955074875973E+00  0.350345493478322E+00
     0.452299999999978E+02  0.107863689448784E+01  0.493177952811122E+00  0.766795097466083E+00  0.350596607928461E+00
     0.452399999999978E+02  0.107852649252819E+01  0.493581995233203E+00  0.766629121846866E+00  0.350843798633130E+00
     0.452499999999978E+02  0.107842543298071E+01  0.493988582335909E+00  0.766457286711401E+00  0.351086998604164E+00
     0.452599999999978E+02  0.107833364552524E+01  0.494397578048223E+00  0.766279708363656E+00  0.351326172093943E+00
     0.452699999999978E+02  0.107825106870794E+01  0.494808898632306E+00  0.766096471072621E+00  0.351561303390849E+00
     0.452799999999978E+02  0.107817766912455E+01  0.495222505103941E+00  0.765907622220022E+00  0.351792382847235E+00
     0.452899999999978E+02  0.107811345651332E+01  0.495638389129455E+00  0.765713172927454E+00  0.352019392089166E+00
     0.452999999999978E+02  0.107805849264819E+01  0.496056554341180E+00  0.765513104086436E+00  0.352242290474736E+00
     0.453099999999978E+02  0.107801289277757E+01  0.496476995653297E+00  0.765307376961962E+00  0.352461004697629E+00
     0.453199999999978E+02  0.107797681938488E+01  0.496899679442932E+00  0.765095946901366E+00  0.352675422997790E+00
     0.453299999999978E+02  0.107795046911068E+01  0.497324527348063E+00  0.764878778244996E+00  0.352885394802122E+00
     0.453399999999978E+02  0.107793405462628E+01  0.497751405938727E+00  0.764655858364091E+00  0.353090735863212E+00
     0.453499999999978E+02  0.107792778395249E+01  0.498180123709089E+00  0.764427208868903E+00  0.353291238198281E+00
     0.453599999999978E+02  0.107793184007728E+01  0.498610435826644E+00  0.764192892420524E+00  0.353486683460528E+00
     0.453699999999978E+02  0.107794636369156E+01  0.499042056000364E+00  0.763953014189502E+00  0.353676857894104E+00
     0.453799999999978E+02  0.107797144143676E+01  0.499474673840851E+00  0.763707717748628E+00  0.353861566799788E+00
     0.453899999999977E+02  0.107800710129929E+01  0.499907975319718E+00  0.763457175962785E+00  0.354040646503038E+00
     0.453999999999977E+02  0.107805331579941E+01  0.500341663499219E+00  0.763201578137399E+00  0.354213972160859E+00
     0.454099999999977E+02  0.107811001254149E+01  0.500775476658447E+00  0.762941115210873E+00  0.354381460321841E+00
     0.454199999999977E+02  0.107817709066918E+01  0.501209201296675E+00  0.762675965051899E+00  0.354543065884086E+00
     0.454299999999977E+02  0.107825444094497E+01  0.501642678199782E+00  0.762406279910746E+00  0.354698773877139E+00
     0.454399999999977E+02  0.107834196666409E+01  0.502075800715147E+00  0.762132177775525E+00  0.354848587216881E+00
     0.454499999999977E+02  0.107843960248974E+01  0.502508505461469E+00  0.761853738841496E+00  0.354992512145913E+00
     0.454599999999977E+02  0.107854732857851E+01  0.502940756752204E+00  0.761571007589144E+00  0.355130543396957E+00
     0.454699999999977E+02  0.107866517801335E+01  0.503372526888407E+00  0.761284000184432E+00  0.355262651157734E+00
     0.454799999999977E+02  0.107879323648694E+01  0.503803775056250E+00  0.760992716171529E+00  0.355388771666781E+00
     0.454899999999977E+02  0.107893163425306E+01  0.504234427764931E+00  0.760697152828004E+00  0.355508802765045E+00
     0.454999999999977E+02  0.107908053143843E+01  0.504664363553667E+00  0.760397320179024E+00  0.355622605038128E+00
     0.455099999999977E+02  0.107924009873258E+01  0.505093404109713E+00  0.760093254572568E+00  0.355730008404755E+00
     0.455199999999977E+02  0.107941049612091E+01  0.505521313053619E+00  0.759785028915843E+00  0.355830823246872E+00
     0.455299999999977E+02  0.107959185260414E+01  0.505947802585417E+00  0.759472758136559E+00  0.355924854541834E+00
     0.455399999999977E+02  0.107978424971788E+01  0.506372547093451E+00  0.759156599097326E+00  0.356011917036346E+00
     0.455499999999977E+02  0.107998771114464E+01  0.506795201857234E+00  0.758836744964741E+00  0.356091849354003E+00
     0.455599999999977E+02  0.108020219986912E+01  0.507215424262720E+00  0.758513414808889E+00  0.356164525074906E+00
     0.455699999999977E+02  0.108042762328181E+01  0.507632894592411E+00  0.758186839875608E+00  0.356229859246702E+00
     0.455799999999977E+02  0.108066384553085E+01  0.508047333504646E+00  0.757857248439771E+00  0.356287809423158E+00
     0.455899999999977E+02  0.108091070541118E+01  0.508458513770244E+00  0.757524851347231E+00  0.356338371090070E+00
     0.455999999999977E+02  0.108116803730449E+01  0.508866264628773E+00  0.757189830258077E+00  0.356381568122337E+00
     0.456099999999977E+02  0.108143569225283E+01  0.509270468151149E+00  0.756852330227154E+00  0.356417439610416E+00
     0.456199999999977E+02  0.108171355622314E+01  0.509671048107887E+00  0.756512457652407E+00  0.356446024902029E+00
     0.456299999999977E+02  0.108200156300489E+01  0.510067952888021E+00  0.756170283871872E+00  0.356467348954777E+00
     0.456399999999977E+02  0.108229969992549E+01  0.510461134846529E+00  0.755825853901014E+00  0.356481410052336E+00
     0.456499999999977E+02  0.108260800556510E+01  0.510850528961174E+00  0.755479199083854E+00  0.356488171607135E+00
     0.456599999999977E+02  0.108292655976584E+01  0.511236033782298E+00  0.755130351884296E+00  0.356487559202013E+00
     0.456699999999977E+02  0.108325546730479E+01  0.511617497346233E+00  0.754779360744531E+00  0.356479463291788E+00
     0.456799999999977E+02  0.108359483748630E+01  0.511994710037342E+00  0.754426302927330E+00  0.356463747195275E+00
     0.456899999999977E+02  0.108394476248275E+01  0.512367405420023E+00  0.754071293539802E+00  0.356440259269075E+00
     0.456999999999977E+02  0.108430529743369E+01  0.512735268953899E+00  0.753714489468928E+00  0.356408847569920E+00
     0.457099999999977E+02  0.108467644507525E+01  0.513097953406731E+00  0.753356087669460E+00  0.356369374964058E+00
     0.457199999999977E+02  0.108505814704674E+01  0.513455098843457E+00  0.752996318033600E+00  0.356321732579045E+00
     0.457299999999977E+02  0.108545028309526E+01  0.513806354427161E+00  0.752635431828836E+00  0.356265849724549E+00
     0.457399999999977E+02  0.108585267830067E+01  0.514151399008841E+00  0.752273687309646E+00  0.356201698901823E+00
     0.457499999999977E+02  0.108626511732461E+01  0.514489957645427E+00  0.751911334503503E+00  0.356129295207977E+00
     0.457599999999977E+02  0.108668736370518E+01  0.514821811747753E+00  0.751548601286376E+00  0.356048690224496E+00
     0.457699999999977E+02  0.108711918151041E+01  0.515146801444852E+00  0.751185682681948E+00  0.355959961250182E+00
     0.457799999999977E+02  0.108756035632920E+01  0.515464819835218E+00  0.750822734867060E+00  0.355863197388639E+00
     0.457899999999977E+02  0.108801071266560E+01  0.515775799928309E+00  0.750459874707291E+00  0.355758484438945E+00
     0.457999999999977E+02  0.108847012529934E+01  0.516079696102172E+00  0.750097184873223E+00  0.355645890703713E+00
     0.458099999999977E+02  0.108893852301439E+01  0.516376462672427E+00  0.749734723808124E+00  0.355525455698853E+00
     0.458199999999977E+02  0.108941588416112E+01  0.516666032575829E+00  0.749372539140654E+00  0.355397183342167E+00
     0.458299999999977E+02  0.108990222465727E+01  0.516948299160866E+00  0.749010682655919E+00  0.355261040570916E+00
     0.458399999999977E+02  0.109039758009059E+01  0.517223103648887E+00  0.748649224722070E+00  0.355116961579198E+00
     0.458499999999977E+02  0.109090198441259E+01  0.517490230041831E+00  0.748288266147114E+00  0.354964857080706E+00
     0.458599999999977E+02  0.109141544819345E+01  0.517749408215714E+00  0.747927945801059E+00  0.354804627300690E+00
     0.458699999999977E+02  0.109193793947516E+01  0.518000324797179E+00  0.747568442931206E+00  0.354636176880724E+00
     0.458799999999977E+02  0.109246936990199E+01  0.518242640332661E+00  0.747209973840595E+00  0.354459429613839E+00
     0.458899999999976E+02  0.109300958807580E+01  0.518476010378084E+00  0.746852783387420E+00  0.354274340952647E+00
     0.458999999999976E+02  0.109355838107734E+01  0.518700107585274E+00  0.746497132486413E+00  0.354080906545963E+00
     0.459099999999976E+02  0.109411548395541E+01  0.518914641716985E+00  0.746143283350732E+00  0.353879165615810E+00
     0.459199999999976E+02  0.109468059587188E+01  0.519119374807211E+00  0.745791484526608E+00  0.353669198708723E+00
     0.459299999999976E+02  0.109525340065794E+01  0.519314129358234E+00  0.745441957799361E+00  0.353451120141806E+00
     0.459399999999976E+02  0.109583358891749E+01  0.519498788436799E+00  0.745094888785017E+00  0.353225066204293E+00
     0.459499999999976E+02  0.109642087859320E+01  0.519673287663677E+00  0.744750422504252E+00  0.352991180766535E+00
     0.459599999999976E+02  0.109701503112339E+01  0.519837600225238E+00  0.744408664537225E+00  0.352749600307325E+00
     0.459699999999976E+02  0.109761586093130E+01  0.519991717013069E+00  0.744069687577805E+00  0.352500440447970E+00
     0.459799999999976E+02  0.109822323692007E+01  0.520135624681610E+00  0.743733542452102E+00  0.352243785867140E+00
     0.459899999999976E+02  0.109883707576416E+01  0.520269284707474E+00  0.743400272044946E+00  0.351979684994881E+00
     0.459999999999976E+02  0.109945732793593E+01  0.520392616396798E+00  0.743069926174964E+00  0.351708150214357E+00
     0.460099999999976E+02  0.110008395842373E+01  0.520505486236974E+00  0.742742575330280E+00  0.351429163529607E+00
     0.460199999999976E+02  0.110071692484268E+01  0.520607705103761E+00  0.742418321339643E+00  0.351142686894599E+00
     0.460299999999976E+02  0.110135615600661E+01  0.520699033736901E+00  0.742097303485218E+00  0.350848675749531E+00
     0.460399999999976E+02  0.110200153396862E+01  0.520779195740996E+00  0.741779699202208E+00  0.350547093865046E+00
     0.460499999999976E+02  0.110265288205537E+01  0.520847896314613E+00  0.741465719267828E+00  0.350237927415726E+00
     0.460599999999976E+02  0.110330996058419E+01  0.520904844107296E+00  0.741155598151639E+00  0.349921196315503E+00
     0.460699999999976E+02  0.110397247087885E+01  0.520949773163913E+00  0.740849580873621E+00  0.349596961233507E+00
     0.460799999999976E+02  0.110464006703892E+01  0.520982461900804E+00  0.740547908201187E+00  0.349265325314829E+00
     0.460899999999976E+02  0.110531237383204E+01  0.521002746471502E+00  0.740250802244348E+00  0.348926430371838E+00
     0.460999999999976E+02  0.110598900822047E+01  0.521010526663437E+00  0.739958454448072E+00  0.348580448083622E+00
     0.461099999999976E+02  0.110666960152339E+01  0.521005763512103E+00  0.739671017641662E+00  0.348227567436281E+00
     0.461199999999976E+02  0.110735381912671E+01  0.520988468978637E+00  0.739388603234885E+00  0.347867980157765E+00
     0.461299999999976E+02  0.110804137499536E+01  0.520958689148365E+00  0.739111283930026E+00  0.347501866175857E+00
     0.461399999999976E+02  0.110873203897121E+01  0.520916483315176E+00  0.738839101549111E+00  0.347129381118843E+00
     0.461499999999976E+02  0.110942563585049E+01  0.520861901892519E+00  0.738572078863833E+00  0.346750647587857E+00
     0.461599999999976E+02  0.111012203638657E+01  0.520794966255606E+00  0.738310233761150E+00  0.346365751399165E+00
     0.461699999999976E+02  0.111082114149461E+01  0.520715653348207E+00  0.738053593756985E+00  0.345974743298514E+00
     0.461799999999976E+02  0.111152286188706E+01  0.520623887219450E+00  0.737802208827791E+00  0.345577645885658E+00
     0.461899999999976E+02  0.111222709600848E+01  0.520519538685032E+00  0.737556160769964E+00  0.345174464761787E+00
     0.461999999999976E+02  0.111293370937626E+01  0.520402433169138E+00  0.737315567786143E+00  0.344765202326774E+00
     0.462099999999976E+02  0.111364251823675E+01  0.520272365637456E+00  0.737080583666392E+00  0.344349872288214E+00
     0.462199999999976E+02  0.111435327984201E+01  0.520129120538509E+00  0.736851391687429E+00  0.343928512850337E+00
     0.462299999999976E+02  0.111506569072509E+01  0.519972493968984E+00  0.736628194089067E+00  0.343501196740517E+00
     0.462399999999976E+02  0.111577939323140E+01  0.519802314967381E+00  0.736411198601059E+00  0.343068036677165E+00
     0.462499999999976E+02  0.111649398940743E+01  0.519618462962700E+00  0.736200603900365E+00  0.342629185522039E+00
     0.462599999999976E+02  0.111720906031793E+01  0.519420878944273E+00  0.735996586022211E+00  0.342184831103008E+00
     0.462699999999976E+02  0.111792418810307E+01  0.519209568799173E+00  0.735799287609137E+00  0.341735186435607E+00
     0.462799999999976E+02  0.111863897770524E+01  0.518984598361684E+00  0.735608811480879E+00  0.341280476710079E+00
     0.462899999999976E+02  0.111935307524385E+01  0.518746080880301E+00  0.735425219401484E+00  0.340820924856035E+00
     0.462999999999976E+02  0.112006618048921E+01  0.518494158669034E+00  0.735248536193823E+00  0.340356737688437E+00
     0.463099999999976E+02  0.112077805171583E+01  0.518228981522067E+00  0.735078758607377E+00  0.339888094550402E+00
     0.463199999999976E+02  0.112148850228529E+01  0.517950684920696E+00  0.734915867686384E+00  0.339415140013998E+00
     0.463299999999976E+02  0.112219738946770E+01  0.517659371086347E+00  0.734759842903501E+00  0.338937981630261E+00
     0.463399999999976E+02  0.112290459709741E+01  0.517355095530257E+00  0.734610676085253E+00  0.338456693013843E+00
     0.463499999999976E+02  0.112361001451956E+01  0.517037860977009E+00  0.734468383191781E+00  0.337971321805187E+00
     0.463599999999976E+02  0.112431351480013E+01  0.516707619503404E+00  0.734333012319068E+00  0.337481901376594E+00
     0.463699999999976E+02  0.112501493527170E+01  0.516364282582667E+00  0.734204646822815E+00  0.336988464632217E+00
     0.463799999999976E+02  0.112571406315557E+01  0.516007737616867E+00  0.734083403145728E+00  0.336491057966794E+00
     0.463899999999975E+02  0.112641062828689E+01  0.515637868633478E+00  0.733969423667949E+00  0.335989753432875E+00
     0.463999999999975E+02  0.112710430397199E+01  0.515254578241563E+00  0.733862865591386E+00  0.335484657422470E+00
     0.464099999999975E+02  0.112779471586693E+01  0.514857807770079E+00  0.733763887416594E+00  0.334975914659928E+00
     0.464199999999975E+02  0.112848145764307E+01  0.514447552769379E+00  0.733672634899864E+00  0.334463706959265E+00
     0.464299999999975E+02  0.112916411125677E+01  0.514023871710223E+00  0.733589228443295E+00  0.333948246928996E+00
     0.464399999999975E+02  0.112984226899920E+01  0.513586886670349E+00  0.733513753664007E+00  0.333429767508941E+00
     0.464499999999975E+02  0.113051555425788E+01  0.513136775922376E+00  0.733446256440125E+00  0.332908508798961E+00
     0.464599999999975E+02  0.113118363810794E+01  0.512673759470469E+00  0.733386743104322E+00  0.332384704009675E+00
     0.464699999999975E+02  0.113184624944086E+01  0.512198079567569E+00  0.733335185738530E+00  0.331858566479464E+00
     0.464799999999975E+02  0.113250317724785E+01  0.511709978942496E+00  0.733291531815954E+00  0.331330279545992E+00
     0.464899999999975E+02  0.113315426477614E+01  0.511209679779813E+00  0.733255716836783E+00  0.330799990656966E+00
     0.464999999999975E+02  0.113379939641387E+01  0.510697366381986E+00  0.733227678194805E+00  0.330267810511143E+00
     0.465099999999975E+02  0.113443847917391E+01  0.510173173920637E+00  0.733207368348993E+00  0.329733817319908E+00
     0.465199999999975E+02  0.113507142139756E+01  0.509637184825411E+00  0.733194765478725E+00  0.329198065569504E+00
     0.465299999999975E+02  0.113569811168086E+01  0.509089433286598E+00  0.733189880157853E+00  0.328660598042729E+00
     0.465399999999975E+02  0.113631840098712E+01  0.508529917211353E+00  0.733192757141018E+00  0.328121459412247E+00
     0.465499999999975E+02  0.113693209045615E+01  0.507958615932350E+00  0.733203472037031E+00  0.327580709506844E+00
     0.465599999999975E+02  0.113753892661729E+01  0.507375511167126E+00  0.733222123354188E+00  0.327038434405190E+00
     0.465699999999975E+02  0.113813860467335E+01  0.506780608277688E+00  0.733248821042141E+00  0.326494753820676E+00
     0.465799999999975E+02  0.113873077939169E+01  0.506173954845192E+00  0.733283673136094E+00  0.325949823761667E+00
     0.465899999999975E+02  0.113931508207555E+01  0.505555653957538E+00  0.733326772365468E+00  0.325403834110932E+00
     0.465999999999975E+02  0.113989114124254E+01  0.504925870353832E+00  0.733378184586140E+00  0.324857001473863E+00
     0.466099999999975E+02  0.114045860412475E+01  0.504284828573606E+00  0.733437940634601E+00  0.324309558299268E+00
     0.466199999999975E+02  0.114101715599859E+01  0.503632803378746E+00  0.733506032721346E+00  0.323761739788540E+00
     0.466299999999975E+02  0.114156653466456E+01  0.502970103795126E+00  0.733582415847309E+00  0.323213770408416E+00
     0.466399999999975E+02  0.114210653808364E+01  0.502297053008027E+00  0.733667014029759E+00  0.322665851869382E+00
     0.466499999999975E+02  0.114263702413898E+01  0.501613966916745E+00  0.733759730459747E+00  0.322118154220519E+00
     0.466599999999975E+02  0.114315790259499E+01  0.500921134331212E+00  0.733860460173389E+00  0.321570811273235E+00
     0.466699999999975E+02  0.114366912041446E+01  0.500218801553188E+00  0.733969103478231E+00  0.321023920962295E+00
     0.466799999999975E+02  0.114417064251722E+01  0.499507163462566E+00  0.734085578279434E+00  0.320477550567479E+00
     0.466899999999975E+02  0.114466243069186E+01  0.498786362313380E+00  0.734209829610955E+00  0.319931746047633E+00
     0.466999999999975E+02  0.114514442361958E+01  0.498056494363816E+00  0.734341835070651E+00  0.319386544173996E+00
     0.467099999999975E+02  0.114561652080309E+01  0.497317623370566E+00  0.734481605430268E+00  0.318841985768432E+00
     0.467199999999975E+02  0.114607857263790E+01  0.496569799023492E+00  0.734629180361346E+00  0.318298128207028E+00
     0.467299999999975E+02  0.114653037799778E+01  0.495813077713805E+00  0.734784619893707E+00  0.317755055459136E+00
     0.467399999999975E+02  0.114697168965225E+01  0.495047542712741E+00  0.734947992810353E+00  0.317212884280288E+00
     0.467499999999975E+02  0.114740222673944E+01  0.494273320930327E+00  0.735119363600969E+00  0.316671765715295E+00
     0.467599999999975E+02  0.114782169253520E+01  0.493490593911571E+00  0.735298779788259E+00  0.316131881719976E+00
     0.467699999999975E+02  0.114822979502701E+01  0.492699601540207E+00  0.735486261381664E+00  0.315593437385516E+00
     0.467799999999975E+02  0.114862626741858E+01  0.491900637943383E+00  0.735681793911229E+00  0.315056649854927E+00
     0.467899999999975E+02  0.114901088571200E+01  0.491094040180659E+00  0.735885325993166E+00  0.314521735473119E+00
     0.467999999999975E+02  0.114938348093313E+01  0.490280171304378E+00  0.736096771748723E+00  0.313988896948973E+00
     0.468099999999975E+02  0.114974394432211E+01  0.489459400156524E+00  0.736316017726594E+00  0.313458312298038E+00
     0.468199999999975E+02  0.115009222479858E+01  0.488632080711760E+00  0.736542933359469E+00  0.312930127080906E+00
     0.468299999999975E+02  0.115042831908926E+01  0.487798533827229E+00  0.736777383502296E+00  0.312404450990915E+00
     0.468399999999975E+02  0.115075225592592E+01  0.486959033911931E+00  0.737019241319351E+00  0.311881359240611E+00
     0.468499999999975E+02  0.115106407653980E+01  0.486113802332449E+00  0.737268399746765E+00  0.311360898532973E+00
     0.468599999999975E+02  0.115136381418432E+01  0.485263008426172E+00  0.737524779961275E+00  0.310843096772506E+00
     0.468699999999975E+02  0.115165147553996E+01  0.484406777930685E+00  0.737788335705312E+00  0.310327975159574E+00
     0.468799999999975E+02  0.115192702658065E+01  0.483545207607056E+00  0.738059052894594E+00  0.309815560988747E+00
     0.468899999999974E+02  0.115219038484811E+01  0.482678383978440E+00  0.738336944586989E+00  0.309305899382077E+00
     0.468999999999974E+02  0.115244141918025E+01  0.481806403542044E+00  0.738622042030596E+00  0.308799062342605E+00
     0.469099999999974E+02  0.115267995689724E+01  0.480929391619339E+00  0.738914383046348E+00  0.308295153889746E+00
     0.469199999999974E+02  0.115290579741105E+01  0.480047517211703E+00  0.739213999362474E+00  0.307794310583703E+00
     0.469299999999974E+02  0.115311873033454E+01  0.479161001796204E+00  0.739520904655792E+00  0.307296697384579E+00
