#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.352099999999998E+02  0.108997729675183E+01  0.777258874991433E+00  0.608184536020672E+00  0.433694196808804E+00
     0.352199999999998E+02  0.109049517428783E+01  0.775471887453180E+00  0.609032684564903E+00  0.433094741321215E+00
     0.352299999999998E+02  0.109099307104772E+01  0.773683905351541E+00  0.609884252344873E+00  0.432502866139601E+00
     0.352399999999998E+02  0.109147099923477E+01  0.771895420285955E+00  0.610739058771206E+00  0.431918651788060E+00
     0.352499999999998E+02  0.109192906172529E+01  0.770106917484252E+00  0.611596909454140E+00  0.431342133103804E+00
     0.352599999999998E+02  0.109236744420179E+01  0.768318844324863E+00  0.612457613568176E+00  0.430773297348231E+00
     0.352699999999998E+02  0.109278639635532E+01  0.766531583977747E+00  0.613321000691550E+00  0.430212088762175E+00
     0.352799999999998E+02  0.109318620481768E+01  0.764745437792190E+00  0.614186934814975E+00  0.429658418923844E+00
     0.352899999999998E+02  0.109356716161861E+01  0.762960618824435E+00  0.615055323608350E+00  0.429112181474913E+00
     0.352999999999998E+02  0.109392953256357E+01  0.761177257337670E+00  0.615926121688898E+00  0.428573269185908E+00
     0.353099999999998E+02  0.109427352991495E+01  0.759395417439684E+00  0.616799327459374E+00  0.428041591016949E+00
     0.353199999999998E+02  0.109459929313782E+01  0.757615122481492E+00  0.617674973967065E+00  0.427517086836716E+00
     0.353299999999997E+02  0.109490688033150E+01  0.755836385636543E+00  0.618553115052466E+00  0.426999737789511E+00
     0.353399999999997E+02  0.109519627146979E+01  0.754059241380122E+00  0.619433808698708E+00  0.426489570901935E+00
     0.353499999999997E+02  0.109546738292700E+01  0.752283773486518E+00  0.620317099871404E+00  0.425986657313895E+00
     0.353599999999997E+02  0.109572009120222E+01  0.750510135668907E+00  0.621203005202299E+00  0.425491104393983E+00
     0.353699999999997E+02  0.109595426248794E+01  0.748738562029806E+00  0.622091501611055E+00  0.425003042836699E+00
     0.353799999999997E+02  0.109616978393592E+01  0.746969365920565E+00  0.622982520414246E+00  0.424522610523469E+00
     0.353899999999997E+02  0.109636659226039E+01  0.745202927425676E+00  0.623875947714725E+00  0.424049935367842E+00
     0.353999999999997E+02  0.109654469571225E+01  0.743439671265918E+00  0.624771631002240E+00  0.423585119498370E+00
     0.354099999999997E+02  0.109670418640063E+01  0.741680038234032E+00  0.625669391046003E+00  0.423128226943183E+00
     0.354199999999997E+02  0.109684524129417E+01  0.739924454156733E+00  0.626569037437698E+00  0.422679276495360E+00
     0.354299999999997E+02  0.109696811181399E+01  0.738173300697173E+00  0.627470385648091E+00  0.422238240724830E+00
     0.354399999999997E+02  0.109707310351236E+01  0.736426892032825E+00  0.628373273258144E+00  0.421805051259080E+00
     0.354499999999997E+02  0.109716054869682E+01  0.734685460606600E+00  0.629277573143992E+00  0.421379609596637E+00
     0.354599999999997E+02  0.109723077582088E+01  0.732949153874447E+00  0.630183201816735E+00  0.420961801961768E+00
     0.354699999999997E+02  0.109728407988898E+01  0.731218042438777E+00  0.631090121784952E+00  0.420551516158634E+00
     0.354799999999997E+02  0.109732069795996E+01  0.729492138378322E+00  0.631998337628428E+00  0.420148658113557E+00
     0.354899999999997E+02  0.109734079310482E+01  0.727771421179522E+00  0.632907886333187E+00  0.419753165841192E+00
     0.354999999999997E+02  0.109734444898596E+01  0.726055867636082E+00  0.633818823222760E+00  0.419365018927590E+00
     0.355099999999997E+02  0.109733167574259E+01  0.724345481553330E+00  0.634731205421157E+00  0.418984242240689E+00
     0.355199999999997E+02  0.109730242629752E+01  0.722640319143474E+00  0.635645075117302E+00  0.418610903372047E+00
     0.355299999999997E+02  0.109725662076224E+01  0.720940506616719E+00  0.636560444923387E+00  0.418245104173011E+00
     0.355399999999997E+02  0.109719417550799E+01  0.719246247573162E+00  0.637477287328181E+00  0.417886967556705E+00
     0.355499999999997E+02  0.109711503284324E+01  0.717557819225681E+00  0.638395529681615E+00  0.417536621382908E+00
     0.355599999999997E+02  0.109701918717626E+01  0.715875558036188E+00  0.639315055386777E+00  0.417194181638693E+00
     0.355699999999997E+02  0.109690670405092E+01  0.714199836810016E+00  0.640235711124395E+00  0.416859737219510E+00
     0.355799999999997E+02  0.109677772945026E+01  0.712531036464096E+00  0.641157319109851E+00  0.416533338391971E+00
     0.355899999999997E+02  0.109663248812370E+01  0.710869516403630E+00  0.642079692695988E+00  0.416214990511846E+00
     0.355999999999997E+02  0.109647127121870E+01  0.709215587612640E+00  0.643002653180263E+00  0.415904653849128E+00
     0.356099999999997E+02  0.109629441497485E+01  0.707569492165608E+00  0.643926045513726E+00  0.415602249535138E+00
     0.356199999999997E+02  0.109610227346431E+01  0.705931391959859E+00  0.644849750762910E+00  0.415307670809106E+00
     0.356299999999997E+02  0.109589518916857E+01  0.704301368178851E+00  0.645773693623216E+00  0.415020798017923E+00
     0.356399999999997E+02  0.109567346546035E+01  0.702679431506266E+00  0.646697843961572E+00  0.414741515311149E+00
     0.356499999999997E+02  0.109543734477479E+01  0.701065541625645E+00  0.647622212184666E+00  0.414469726744056E+00
     0.356599999999997E+02  0.109518699544820E+01  0.699459633265713E+00  0.648546839074314E+00  0.414205369585227E+00
     0.356699999999997E+02  0.109492250899069E+01  0.697861645161604E+00  0.649471781488283E+00  0.413948423010549E+00
     0.356799999999997E+02  0.109464390810824E+01  0.696271547918368E+00  0.650397095889186E+00  0.413698910999280E+00
     0.356899999999997E+02  0.109435116430383E+01  0.694689366935243E+00  0.651322821959204E+00  0.413456899043145E+00
     0.356999999999997E+02  0.109404422256999E+01  0.693115197251531E+00  0.652248968543648E+00  0.413222485127029E+00
     0.357099999999997E+02  0.109372302971848E+01  0.691549208306913E+00  0.653175503844808E+00  0.412995786223512E+00
     0.357199999999997E+02  0.109338756240857E+01  0.689991638012779E+00  0.654102351203135E+00  0.412776922156002E+00
     0.357299999999997E+02  0.109303785099774E+01  0.688442777010549E+00  0.655029391036377E+00  0.412565999042925E+00
     0.357399999999997E+02  0.109267399593624E+01  0.686902945343349E+00  0.655956468663929E+00  0.412363094589988E+00
     0.357499999999997E+02  0.109229617447348E+01  0.685372464802916E+00  0.656883406938769E+00  0.412168247241894E+00
     0.357599999999997E+02  0.109190463679339E+01  0.683851630793114E+00  0.657810021952952E+00  0.411981450674709E+00
     0.357699999999997E+02  0.109149969215890E+01  0.682340687597724E+00  0.658736139663967E+00  0.411802654377979E+00
     0.357799999999997E+02  0.109108168702069E+01  0.680839810450217E+00  0.659661611165339E+00  0.411631770242129E+00
     0.357899999999997E+02  0.109065097814284E+01  0.679349096847810E+00  0.660586324512020E+00  0.411468684245275E+00
     0.357999999999997E+02  0.109020790446970E+01  0.677868568265369E+00  0.661510211483889E+00  0.411313271636591E+00
     0.358099999999997E+02  0.108975276161274E+01  0.676398181985707E+00  0.662433248364139E+00  0.411165413535901E+00
     0.358199999999997E+02  0.108928578245605E+01  0.674937851370198E+00  0.663355450628915E+00  0.411025012676373E+00
     0.358299999999997E+02  0.108880712651927E+01  0.673487471738831E+00  0.664276862277940E+00  0.410892006135539E+00
     0.358399999999996E+02  0.108831687949702E+01  0.672046948269492E+00  0.665197541269249E+00  0.410766373313052E+00
     0.358499999999996E+02  0.108781506298506E+01  0.670616222065145E+00  0.666117543053886E+00  0.410648138065217E+00
     0.358599999999996E+02  0.108730165299958E+01  0.669195290808351E+00  0.667036904465727E+00  0.410537364706844E+00
     0.358699999999996E+02  0.108677660469060E+01  0.667784221185725E+00  0.667955630171743E+00  0.410434148430943E+00
     0.358799999999996E+02  0.108623987980966E+01  0.666383151412579E+00  0.668873683536381E+00  0.410338601460681E+00
     0.358899999999996E+02  0.108569147312872E+01  0.664992283560352E+00  0.669790983148459E+00  0.410250836831633E+00
     0.358999999999996E+02  0.108513143417054E+01  0.663611866796227E+00  0.670707405483095E+00  0.410170952025653E+00
     0.359099999999996E+02  0.108455988127428E+01  0.662242173890615E+00  0.671622793331521E+00  0.410099014696886E+00
     0.359199999999996E+02  0.108397700609098E+01  0.660883474264185E+00  0.672536968842396E+00  0.410035052443133E+00
     0.359299999999996E+02  0.108338306793009E+01  0.659536007306337E+00  0.673449749387859E+00  0.409979048021622E+00
     0.359399999999996E+02  0.108277837877865E+01  0.658199959641509E+00  0.674360964081537E+00  0.409930940662986E+00
     0.359499999999996E+02  0.108216328109432E+01  0.656875449458824E+00  0.675270468686785E+00  0.409890633302908E+00
     0.359599999999996E+02  0.108153812145726E+01  0.655562520033812E+00  0.676178156873876E+00  0.409858004741235E+00
     0.359699999999996E+02  0.108090322372191E+01  0.654261143296887E+00  0.677083966284125E+00  0.409832925063985E+00
     0.359799999999996E+02  0.108025886536123E+01  0.652971232917552E+00  0.677987878569475E+00  0.409815272216838E+00
     0.359899999999996E+02  0.107960526024112E+01  0.651692665066994E+00  0.678889913400555E+00  0.409804947460423E+00
     0.359999999999996E+02  0.107894255016408E+01  0.650425303973902E+00  0.679790117262057E+00  0.409801887590203E+00
     0.360099999999996E+02  0.107827080630525E+01  0.649169028741456E+00  0.680688548568438E+00  0.409806072246113E+00
     0.360199999999996E+02  0.107759004029865E+01  0.647923757735016E+00  0.681585261137422E+00  0.409817525309131E+00
     0.360299999999996E+02  0.107690022340518E+01  0.646689467199701E+00  0.682480288284379E+00  0.409836310191631E+00
     0.360399999999996E+02  0.107620131108892E+01  0.645466201575039E+00  0.683373629716078E+00  0.409862519664725E+00
     0.360499999999996E+02  0.107549326959560E+01  0.644254074126572E+00  0.684265243019569E+00  0.409896261614292E+00
     0.360599999999996E+02  0.107477610086671E+01  0.643053257852375E+00  0.685155040912768E+00  0.409937642675192E+00
     0.360699999999996E+02  0.107404986236706E+01  0.641863967959870E+00  0.686042894634818E+00  0.409986751984231E+00
     0.360799999999996E+02  0.107331467911837E+01  0.640686438362087E+00  0.686928643013565E+00  0.410043647276647E+00
     0.360899999999996E+02  0.107257074631474E+01  0.639520895453917E+00  0.687812105970270E+00  0.410108345230846E+00
     0.360999999999996E+02  0.107181832219716E+01  0.638367532788470E+00  0.688693100613804E+00  0.410180817385212E+00
     0.361099999999996E+02  0.107105771220454E+01  0.637226490134521E+00  0.689571457721152E+00  0.410260992188887E+00
     0.361199999999996E+02  0.107028924661240E+01  0.636097839779235E+00  0.690447036346898E+00  0.410348762909032E+00
     0.361299999999996E+02  0.106951325475561E+01  0.634981581933520E+00  0.691319734558781E+00  0.410444000315174E+00
     0.361399999999996E+02  0.106873003938857E+01  0.633877649839796E+00  0.692189494825199E+00  0.410546568406192E+00
     0.361499999999996E+02  0.106793985470263E+01  0.632785923847438E+00  0.693056303311566E+00  0.410656341027197E+00
     0.361599999999996E+02  0.106714289100565E+01  0.631706252492844E+00  0.693920183176024E+00  0.410773217099520E+00
     0.361699999999996E+02  0.106633926814225E+01  0.630638477666364E+00  0.694781182777407E+00  0.410897132374505E+00
     0.361799999999996E+02  0.106552903852563E+01  0.629582460398162E+00  0.695639360406457E+00  0.411028066096171E+00
     0.361899999999996E+02  0.106471219932879E+01  0.628538103722340E+00  0.696494767629633E+00  0.411166041653735E+00
     0.361999999999996E+02  0.106388871212674E+01  0.627505369492735E+00  0.697347433527165E+00  0.411311121128002E+00
     0.362099999999996E+02  0.106305852726390E+01  0.626484286865823E+00  0.698197351986657E+00  0.411463394472525E+00
     0.362199999999996E+02  0.106222160958197E+01  0.625474951318751E+00  0.699044473796896E+00  0.411622964806587E+00
     0.362299999999996E+02  0.106137796196884E+01  0.624477514374872E+00  0.699888704630134E+00  0.411789931831378E+00
     0.362399999999996E+02  0.106052764350147E+01  0.623492165484363E+00  0.700729909195323E+00  0.411964375639821E+00
     0.362499999999996E+02  0.105967077970995E+01  0.622519108579598E+00  0.701567920999341E+00  0.412146343138850E+00
     0.362599999999996E+02  0.105880756358074E+01  0.621558536546306E+00  0.702402556384507E+00  0.412335838947230E+00
     0.362699999999996E+02  0.105793824719317E+01  0.620610607125960E+00  0.703233630923149E+00  0.412532822021057E+00
     0.362799999999996E+02  0.105706312516900E+01  0.619675423555274E+00  0.704060975924901E+00  0.412737208475843E+00
     0.362899999999996E+02  0.105618251223368E+01  0.618753022587254E+00  0.704884452793851E+00  0.412948880225789E+00
     0.362999999999996E+02  0.105529671798755E+01  0.617843371516578E+00  0.705703963264005E+00  0.413167698263220E+00
     0.363099999999996E+02  0.105440602235746E+01  0.616946374591647E+00  0.706519454103379E+00  0.413393518763285E+00
     0.363199999999996E+02  0.105351065509483E+01  0.616061887907380E+00  0.707330915632880E+00  0.413626209808787E+00
     0.363299999999996E+02  0.105261078212053E+01  0.615189740712521E+00  0.708138374253241E+00  0.413865666441135E+00
     0.363399999999995E+02  0.105170650056969E+01  0.614329760191837E+00  0.708941879995356E+00  0.414111821968943E+00
     0.363499999999995E+02  0.105079784319086E+01  0.613481796315702E+00  0.709741490793939E+00  0.414364653975565E+00
     0.363599999999995E+02  0.104988479146862E+01  0.612645743350078E+00  0.710537255636992E+00  0.414624184191413E+00
     0.363699999999995E+02  0.104896729564423E+01  0.611821555087943E+00  0.711329198901561E+00  0.414890472237390E+00
     0.363799999999995E+02  0.104804529886733E+01  0.611009251733098E+00  0.712117308027345E+00  0.415163604086790E+00
     0.363899999999995E+02  0.104711876215327E+01  0.610208917518469E+00  0.712901526225385E+00  0.415443676819135E+00
     0.363999999999995E+02  0.104618768671980E+01  0.609420689415095E+00  0.713681751230862E+00  0.415730781750802E+00
     0.364099999999995E+02  0.104525213064626E+01  0.608644738509071E+00  0.714457840281603E+00  0.416024988253400E+00
     0.364199999999995E+02  0.104431221758681E+01  0.607881246624632E+00  0.715229620650177E+00  0.416326330480330E+00
     0.364299999999995E+02  0.104336813636517E+01  0.607130381416023E+00  0.715996904294492E+00  0.416634798827004E+00
     0.364399999999995E+02  0.104242013153245E+01  0.606392273350806E+00  0.716759504624479E+00  0.416950337304095E+00
     0.364499999999995E+02  0.104146848620797E+01  0.605666997738429E+00  0.717517253088205E+00  0.417272847194607E+00
     0.364599999999995E+02  0.104051349957682E+01  0.604954564257098E+00  0.718270013301102E+00  0.417602196504157E+00
     0.364699999999995E+02  0.103955546214382E+01  0.604254915398087E+00  0.719017690774002E+00  0.417938233918167E+00
     0.364799999999995E+02  0.103859463214265E+01  0.603567934020819E+00  0.719760236895491E+00  0.418280805358216E+00
     0.364899999999995E+02  0.103763121633229E+01  0.602893458963393E+00  0.720497646609468E+00  0.418629770868671E+00
     0.364999999999995E+02  0.103666535780410E+01  0.602231306551884E+00  0.721229950093238E+00  0.418985019513963E+00
     0.365099999999995E+02  0.103569713245609E+01  0.601581295048276E+00  0.721957199566076E+00  0.419346480234460E+00
     0.365199999999995E+02  0.103472655459955E+01  0.600943268680572E+00  0.722679453029964E+00  0.419714127159119E+00
     0.365299999999995E+02  0.103375359091029E+01  0.600317117963185E+00  0.723396757169865E+00  0.420087978631082E+00
     0.365399999999995E+02  0.103277818079446E+01  0.599702793531089E+00  0.724109131761829E+00  0.420468090064506E+00
     0.365499999999995E+02  0.103180026036345E+01  0.599100311606472E+00  0.724816557735414E+00  0.420854541598834E+00
     0.365599999999995E+02  0.103081978672365E+01  0.598509750368033E+00  0.725518970539659E+00  0.421247422233829E+00
     0.365699999999995E+02  0.102983675925053E+01  0.597931237741734E+00  0.726216259737071E+00  0.421646812615982E+00
     0.365799999999995E+02  0.102885123493765E+01  0.597364932307093E+00  0.726908274896414E+00  0.422052768837156E+00
     0.365899999999995E+02  0.102786333572947E+01  0.596810999952869E+00  0.727594836990104E+00  0.422465309472714E+00
     0.365999999999995E+02  0.102687324685052E+01  0.596269589492735E+00  0.728275753744086E+00  0.422884407646577E+00
     0.366099999999995E+02  0.102588120637893E+01  0.595740810587116E+00  0.728950836841319E+00  0.423309989224619E+00
     0.366199999999995E+02  0.102488748751189E+01  0.595224716994175E+00  0.729619918620186E+00  0.423741937398736E+00
     0.366299999999995E+02  0.102389237596809E+01  0.594721297436736E+00  0.730282865972342E+00  0.424180103046712E+00
     0.366399999999995E+02  0.102289614563396E+01  0.594230475324530E+00  0.730939589522945E+00  0.424624319457711E+00
     0.366499999999995E+02  0.102189903579510E+01  0.593752117355865E+00  0.731590046819321E+00  0.425074419409222E+00
     0.366599999999995E+02  0.102090123307169E+01  0.593286049806838E+00  0.732234239074041E+00  0.425530252252175E+00
     0.366699999999995E+02  0.101990286052717E+01  0.592832080265083E+00  0.732872201893415E+00  0.425991698652903E+00
     0.366799999999995E+02  0.101890397543355E+01  0.592390021822394E+00  0.733503991251174E+00  0.426458680955883E+00
     0.366899999999995E+02  0.101790457598809E+01  0.591959716408047E+00  0.734129666624923E+00  0.426931167727756E+00
     0.366999999999995E+02  0.101690461604958E+01  0.591541054066680E+00  0.734749273609217E+00  0.427409171839506E+00
     0.367099999999995E+02  0.101590402586397E+01  0.591133985544700E+00  0.735362828397861E+00  0.427892742331211E+00
     0.367199999999995E+02  0.101490273593120E+01  0.590738526469999E+00  0.735970306277584E+00  0.428381951160258E+00
     0.367299999999995E+02  0.101390070073835E+01  0.590354752564277E+00  0.736571635729375E+00  0.428876876641094E+00
     0.367399999999995E+02  0.101289791910653E+01  0.589982786557432E+00  0.737166698966457E+00  0.429377585845186E+00
     0.367499999999995E+02  0.101189444836845E+01  0.589622778609909E+00  0.737755338854446E+00  0.429884118379175E+00
     0.367599999999995E+02  0.101089041044241E+01  0.589274882935959E+00  0.738337371281078E+00  0.430396473776510E+00
     0.367699999999995E+02  0.100988598898191E+01  0.588939233837651E+00  0.738912601290278E+00  0.430914604247150E+00
     0.367799999999995E+02  0.100888141800401E+01  0.588615924435664E+00  0.739480840772476E+00  0.431438413797826E+00
     0.367899999999995E+02  0.100787696356595E+01  0.588304991009056E+00  0.740041925282288E+00  0.431967763861913E+00
     0.367999999999995E+02  0.100687290101000E+01  0.588006405084439E+00  0.740595727667027E+00  0.432502484682582E+00
     0.368099999999995E+02  0.100586949090036E+01  0.587720074351103E+00  0.741142166621125E+00  0.433042390898457E+00
     0.368199999999995E+02  0.100486695695203E+01  0.587445852268986E+00  0.741681208973793E+00  0.433587299197362E+00
     0.368299999999995E+02  0.100386546897553E+01  0.587183555045813E+00  0.742212865376396E+00  0.434137045611513E+00
     0.368399999999994E+02  0.100286513317220E+01  0.586932983651493E+00  0.742737179964166E+00  0.434691500068742E+00
     0.368499999999994E+02  0.100186599110613E+01  0.586693947849277E+00  0.743254215399320E+00  0.435250576184144E+00
     0.368599999999994E+02  0.100086802748894E+01  0.586466288948684E+00  0.743764035344110E+00  0.435814234925771E+00
     0.368699999999994E+02  0.999871185705976E+00  0.586249898162246E+00  0.744266686773670E+00  0.436382481627912E+00
     0.368799999999994E+02  0.998875388951751E+00  0.586044728052281E+00  0.744762184568801E+00  0.436955356741028E+00
     0.368899999999994E+02  0.997880564074628E+00  0.585850795502639E+00  0.745250500522461E+00  0.437532921572337E+00
     0.368999999999994E+02  0.996886664860945E+00  0.585668175813100E+00  0.745731558292284E+00  0.438115240965958E+00
     0.369099999999994E+02  0.995893691567576E+00  0.585496988731547E+00  0.746205235016432E+00  0.438702365299792E+00
     0.369199999999994E+02  0.994901704028089E+00  0.585337378343628E+00  0.746671369394001E+00  0.439294314278300E+00
     0.369299999999994E+02  0.993910826540435E+00  0.585189489580633E+00  0.747129775139162E+00  0.439891064760821E+00
     0.369399999999994E+02  0.992921243871447E+00  0.585053444567874E+00  0.747580257974005E+00  0.440492544316293E+00
     0.369499999999994E+02  0.991933188931258E+00  0.584929322055806E+00  0.748022633831014E+00  0.441098631411450E+00
     0.369599999999994E+02  0.990946923811723E+00  0.584817142752165E+00  0.748456745761172E+00  0.441709162228346E+00
     0.369699999999994E+02  0.989962716791270E+00  0.584716862563356E+00  0.748882477213510E+00  0.442323943192785E+00
     0.369799999999994E+02  0.988980818460291E+00  0.584628374669402E+00  0.749299759843698E+00  0.442942767504427E+00
     0.369899999999994E+02  0.988001440240906E+00  0.584551520146246E+00  0.749708574757356E+00  0.443565433400816E+00
     0.369999999999994E+02  0.987024738246511E+00  0.584486105678145E+00  0.750108946995700E+00  0.444191761639871E+00
     0.370099999999994E+02  0.986050804694909E+00  0.584431925931545E+00  0.750500934003199E+00  0.444821609783711E+00
     0.370199999999994E+02  0.985079668053665E+00  0.584388787522358E+00  0.750884609651003E+00  0.445454881299249E+00
     0.370299999999994E+02  0.984111301899637E+00  0.584356531289920E+00  0.751260046009444E+00  0.446091528199475E+00
     0.370399999999994E+02  0.983145641279592E+00  0.584335049822109E+00  0.751627295382319E+00  0.446731546836998E+00
     0.370499999999994E+02  0.982182604329951E+00  0.584324297826709E+00  0.751986375088641E+00  0.447374967406071E+00
     0.370599999999994E+02  0.981222116191714E+00  0.584324293924738E+00  0.752337257107023E+00  0.448021838580780E+00
     0.370699999999994E+02  0.980264131941157E+00  0.584335113617896E+00  0.752679864033550E+00  0.448672209394221E+00
     0.370799999999994E+02  0.979308655391359E+00  0.584356874392808E+00  0.753014071936948E+00  0.449326110852179E+00
     0.370899999999994E+02  0.978355751185453E+00  0.584389715003625E+00  0.753339719744027E+00  0.449983539820447E+00
     0.370999999999994E+02  0.977405548522219E+00  0.584433771773118E+00  0.753656623885056E+00  0.450644447419898E+00
     0.371099999999994E+02  0.976458236001971E+00  0.584489155161814E+00  0.753964596197450E+00  0.451308733548822E+00
     0.371199999999994E+02  0.975514048298054E+00  0.584555929818382E+00  0.754263462628848E+00  0.451976248311624E+00
     0.371299999999994E+02  0.974573246480170E+00  0.584634100848039E+00  0.754553080160887E+00  0.452646800181739E+00
     0.371399999999994E+02  0.973636094686574E+00  0.584723608184093E+00  0.754833349611136E+00  0.453320169795462E+00
     0.371499999999994E+02  0.972702836343747E+00  0.584824329837793E+00  0.755104222531148E+00  0.453996127490890E+00
     0.371599999999994E+02  0.971773673195983E+00  0.584936093584816E+00  0.755365701227895E+00  0.454674452180896E+00
     0.371699999999994E+02  0.970848750024097E+00  0.585058695489855E+00  0.755617831882965E+00  0.455354948955074E+00
     0.371799999999994E+02  0.969928147154552E+00  0.585191922731682E+00  0.755860691698762E+00  0.456037462970972E+00
     0.371899999999994E+02  0.969011881793505E+00  0.585335577599076E+00  0.756094371831272E+00  0.456721887698771E+00
     0.371999999999994E+02  0.968099918010474E+00  0.585489499364482E+00  0.756318958459145E+00  0.457408166357597E+00
     0.372099999999994E+02  0.967192184009168E+00  0.585653581030261E+00  0.756534514606105E+00  0.458096286319716E+00
     0.372199999999994E+02  0.966288594321401E+00  0.585827778643272E+00  0.756741065239490E+00  0.458786267231816E+00
     0.372299999999994E+02  0.965389073881951E+00  0.586012111891499E+00  0.756938587723602E+00  0.459478144475372E+00
     0.372399999999994E+02  0.964493580680960E+00  0.586206655892094E+00  0.757127008972998E+00  0.460171950239717E+00
     0.372499999999994E+02  0.963602123882917E+00  0.586411525289627E+00  0.757306209728051E+00  0.460867694820370E+00
     0.372599999999994E+02  0.962714774920758E+00  0.586626852839932E+00  0.757476035390732E+00  0.461565350733825E+00
     0.372699999999994E+02  0.961831670035950E+00  0.586852765413903E+00  0.757636311948213E+00  0.462264841859678E+00
     0.372799999999994E+02  0.960953003908153E+00  0.587089360712249E+00  0.757786864802030E+00  0.462966039133465E+00
     0.372899999999994E+02  0.960079015240669E+00  0.587336687887570E+00  0.757927537910011E+00  0.463668763412412E+00
     0.372999999999994E+02  0.959209966272600E+00  0.587594734736996E+00  0.758058210594769E+00  0.464372795145716E+00
     0.373099999999994E+02  0.958346119024064E+00  0.587863423229704E+00  0.758178809685344E+00  0.465077889537169E+00
     0.373199999999994E+02  0.957487711532273E+00  0.588142613991968E+00  0.758289315295690E+00  0.465783795122006E+00
     0.373299999999994E+02  0.956634937341654E+00  0.588432119143768E+00  0.758389759418570E+00  0.466490273198357E+00
     0.373399999999993E+02  0.955787931068920E+00  0.588731721734056E+00  0.758480217505870E+00  0.467197115425025E+00
     0.373499999999993E+02  0.954946762034238E+00  0.589041199113105E+00  0.758560794179590E+00  0.467904157140558E+00
     0.373599999999993E+02  0.954111436845017E+00  0.589360347035779E+00  0.758631605036303E+00  0.468611284542366E+00
     0.373699999999993E+02  0.953281910590673E+00  0.589689001183788E+00  0.758692757057773E+00  0.469318434708951E+00
     0.373799999999993E+02  0.952458105123041E+00  0.590027053144326E+00  0.758744330343472E+00  0.470025588437500E+00
     0.373899999999993E+02  0.951639931920781E+00  0.590374458639110E+00  0.758786363708028E+00  0.470732756866025E+00
     0.373999999999993E+02  0.950827316402099E+00  0.590731236859621E+00  0.758818846159643E+00  0.471439963715462E+00
     0.374099999999993E+02  0.950020220345754E+00  0.591097460984810E+00  0.758841715467165E+00  0.472147225601948E+00
     0.374199999999993E+02  0.949218659335209E+00  0.591473241169759E+00  0.758854864044303E+00  0.472854533146315E+00
     0.374299999999993E+02  0.948422712820000E+00  0.591858702330908E+00  0.758858151364905E+00  0.473561835507524E+00
     0.374399999999993E+02  0.947632525399537E+00  0.592253959771881E+00  0.758851421214398E+00  0.474269030501310E+00
     0.374499999999993E+02  0.946848299138597E+00  0.592659095995677E+00  0.758834521404965E+00  0.474975961698748E+00
     0.374599999999993E+02  0.946070277955978E+00  0.593074141891007E+00  0.758807323231312E+00  0.475682422936199E+00
     0.374699999999993E+02  0.945298726218510E+00  0.593499064884740E+00  0.758769737969393E+00  0.476388169641496E+00
     0.374799999999993E+02  0.944533904472542E+00  0.593933765699727E+00  0.758721728120289E+00  0.477092935432883E+00
     0.374899999999993E+02  0.943776045643447E+00  0.594378084177621E+00  0.758663311822055E+00  0.477796451709267E+00
     0.374999999999993E+02  0.943025334975816E+00  0.594831813381692E+00  0.758594559794617E+00  0.478498467525997E+00
     0.375099999999993E+02  0.942281896479359E+00  0.595294720054892E+00  0.758515585217646E+00  0.479198767000086E+00
     0.375199999999993E+02  0.941545787757001E+00  0.595766568630739E+00  0.758426527924808E+00  0.479897181821286E+00
     0.375299999999993E+02  0.940817003943071E+00  0.596247145499831E+00  0.758327535093163E+00  0.480593597116344E+00
     0.375399999999993E+02  0.940095490227984E+00  0.596736280192398E+00  0.758218741101987E+00  0.481287949831178E+00
     0.375499999999993E+02  0.939381161263203E+00  0.597233860553869E+00  0.758100249360855E+00  0.481980219833018E+00
     0.375599999999993E+02  0.938673924789466E+00  0.597739839810630E+00  0.757972118643228E+00  0.482670414947710E+00
     0.375699999999993E+02  0.937973706243976E+00  0.598254234534695E+00  0.757834355844282E+00  0.483358551995259E+00
     0.375799999999993E+02  0.937280470960267E+00  0.598777113766598E+00  0.757686916195293E+00  0.484044636450517E+00
     0.375899999999993E+02  0.936594240898518E+00  0.599308580773788E+00  0.757529710933452E+00  0.484728643556433E+00
     0.375999999999993E+02  0.935915103590413E+00  0.599848749938601E+00  0.757362621389537E+00  0.485410503525279E+00
     0.376099999999993E+02  0.935243212049503E+00  0.600397721945747E+00  0.757185517559722E+00  0.486090092904204E+00
     0.376199999999993E+02  0.934578775638782E+00  0.600955560679931E+00  0.756998278597619E+00  0.486767233331868E+00
     0.376299999999993E+02  0.933922043131728E+00  0.601522275016290E+00  0.756800812386297E+00  0.487441697889737E+00
     0.376399999999993E+02  0.933273280280077E+00  0.602097808019851E+00  0.756593071467778E+00  0.488113224196289E+00
     0.376499999999993E+02  0.932632744962770E+00  0.602682035056540E+00  0.756375063103912E+00  0.488781532451642E+00
     0.376599999999993E+02  0.932000663330710E+00  0.603274771095139E+00  0.756146852050862E+00  0.489446345944745E+00
     0.376699999999993E+02  0.931377210233249E+00  0.603875786215503E+00  0.755908555637870E+00  0.490107411183624E+00
     0.376799999999993E+02  0.930762496631318E+00  0.604484827205848E+00  0.755660331810752E+00  0.490764514851174E+00
     0.376899999999993E+02  0.930156565747169E+00  0.605101642287984E+00  0.755402361782374E+00  0.491417495220887E+00
